nome n m c insert extractMin dk bkmp fila cpu_time wall_time l1_miss l2_ref llc_miss cycles inst dtlb page_faults branch_inst branch_miss
BAY 321270 800172 94305 346544 321290 25254 268541 6LVBQDK 91 91 0 0 0 0 0 0 0 0 0
BAY 321270 800172 94305 346544 321290 25254 268541 6LVBQDK 91 91 0 0 0 0 0 0 0 0 0
BAY 321270 800172 94305 346544 321290 25254 268541 6LVBQDK 91 91 0 0 0 0 0 0 0 0 0
BAY 321270 800172 94305 346544 321290 25254 268541 6LVBQDK 92 92 0 0 0 0 0 0 0 0 0
BAY 321270 800172 94305 346544 321290 25254 268541 6LVBQDK 91 91 0 0 0 0 0 0 0 0 0
BAY 321270 800172 94305 346544 321290 25254 268541 6LVBQDK 91 91 0 0 0 0 0 0 0 0 0
BAY 321270 800172 94305 346544 321290 25254 268541 6LVBQDK 91 91 0 0 0 0 0 0 0 0 0
BAY 321270 800172 94305 346437 346437 0 0 BINH 119 119 0 0 0 0 0 0 0 0 0
BAY 321270 800172 94305 346437 346437 0 0 BINH 119 119 0 0 0 0 0 0 0 0 0
BAY 321270 800172 94305 346437 346437 0 0 BINH 119 119 0 0 0 0 0 0 0 0 0
BAY 321270 800172 94305 346437 346437 0 0 BINH 120 120 0 0 0 0 0 0 0 0 0
BAY 321270 800172 94305 346437 346437 0 0 BINH 120 120 0 0 0 0 0 0 0 0 0
BAY 321270 800172 94305 346437 346437 0 0 BINH 119 119 0 0 0 0 0 0 0 0 0
BAY 321270 800172 94305 346437 346437 0 0 BINH 119 119 0 0 0 0 0 0 0 0 0
BAY 321270 800172 94305 346437 346437 0 0 BINH 119 119 0 0 0 0 0 0 0 0 0
BAY 321270 800172 94305 346437 346437 0 0 BINH 120 120 0 0 0 0 0 0 0 0 0
BAY 321270 800172 94305 346437 346437 0 0 BINH 120 120 0 0 0 0 0 0 0 0 0
BAY 321270 800172 94305 321270 321270 25170 0 FIBH 183 183 0 0 0 0 0 0 0 0 0
BAY 321270 800172 94305 321270 321270 25170 0 FIBH 179 179 0 0 0 0 0 0 0 0 0
BAY 321270 800172 94305 321270 321270 25170 0 FIBH 177 177 0 0 0 0 0 0 0 0 0
BAY 321270 800172 94305 321270 321270 25170 0 FIBH 178 178 0 0 0 0 0 0 0 0 0
BAY 321270 800172 94305 321270 321270 25170 0 FIBH 180 180 0 0 0 0 0 0 0 0 0
BAY 321270 800172 94305 321270 321270 25170 0 FIBH 179 179 0 0 0 0 0 0 0 0 0
BAY 321270 800172 94305 321270 321270 25170 0 FIBH 178 178 0 0 0 0 0 0 0 0 0
BAY 321270 800172 94305 321270 321270 25170 0 FIBH 180 180 0 0 0 0 0 0 0 0 0
BAY 321270 800172 94305 321270 321270 25170 0 FIBH 177 177 0 0 0 0 0 0 0 0 0
BAY 321270 800172 94305 321270 321270 25170 0 FIBH 179 179 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2041260 2041260 0 13675233 1LVBQ 548 548 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2041260 2041260 0 13675233 1LVBQ 542 542 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2041260 2041260 0 13675233 1LVBQ 543 543 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2041260 2041260 0 13675233 1LVBQ 540 540 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2041260 2041260 0 13675233 1LVBQ 538 538 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2041260 2041260 0 13675233 1LVBQ 536 536 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2041260 2041260 0 13675233 1LVBQ 539 539 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2041260 2041260 0 13675233 1LVBQ 538 538 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2041260 2041260 0 13675233 1LVBQ 539 539 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2041260 2041260 0 13675233 1LVBQ 535 535 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2041263 2041263 0 14731404 2LVBQ 611 611 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2041263 2041263 0 14731404 2LVBQ 614 614 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2041263 2041263 0 14731404 2LVBQ 611 611 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2041263 2041263 0 14731404 2LVBQ 613 613 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2041263 2041263 0 14731404 2LVBQ 611 611 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2041263 2041263 0 14731404 2LVBQ 608 608 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2041263 2041263 0 14731404 2LVBQ 611 611 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2041263 2041263 0 14731404 2LVBQ 612 612 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2041263 2041263 0 14731404 2LVBQ 607 607 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2041263 2041263 0 14731404 2LVBQ 611 611 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2174602 2174602 0 971599 3LVBQ 543 543 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2174602 2174602 0 971599 3LVBQ 544 544 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2174602 2174602 0 971599 3LVBQ 544 544 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2174602 2174602 0 971599 3LVBQ 549 549 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2174602 2174602 0 971599 3LVBQ 546 546 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2174602 2174602 0 971599 3LVBQ 540 540 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2174602 2174602 0 971599 3LVBQ 542 543 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2174602 2174602 0 971599 3LVBQ 539 539 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2174602 2174602 0 971599 3LVBQ 540 540 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2174602 2174602 0 971599 3LVBQ 539 539 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 3046376 3046376 0 581465 4LVBQ 705 705 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 3046376 3046376 0 581465 4LVBQ 703 703 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 3046376 3046376 0 581465 4LVBQ 698 698 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 3046376 3046376 0 581465 4LVBQ 699 699 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 3046376 3046376 0 581465 4LVBQ 699 699 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 3046376 3046376 0 581465 4LVBQ 696 696 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 3046376 3046376 0 581465 4LVBQ 698 698 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 3046376 3046376 0 581465 4LVBQ 697 697 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 3046376 3046376 0 581465 4LVBQ 697 697 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 3046376 3046376 0 581465 4LVBQ 699 699 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2134265 2134265 0 1128558 5LVBQ 594 594 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2134265 2134265 0 1128558 5LVBQ 598 598 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2134265 2134265 0 1128558 5LVBQ 595 595 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2134265 2134265 0 1128558 5LVBQ 593 593 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2134265 2134265 0 1128558 5LVBQ 591 591 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2134265 2134265 0 1128558 5LVBQ 593 593 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2134265 2134265 0 1128558 5LVBQ 592 592 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2134265 2134265 0 1128558 5LVBQ 594 594 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2134265 2134265 0 1128558 5LVBQ 595 595 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2134265 2134265 0 1128558 5LVBQ 593 593 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2132657 2132657 0 1140222 6LVBQ 602 602 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2132657 2132657 0 1140222 6LVBQ 600 600 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2132657 2132657 0 1140222 6LVBQ 599 599 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2132657 2132657 0 1140222 6LVBQ 601 601 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2132657 2132657 0 1140222 6LVBQ 600 600 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2132657 2132657 0 1140222 6LVBQ 599 599 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2132657 2132657 0 1140222 6LVBQ 599 599 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2132657 2132657 0 1140222 6LVBQ 599 599 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2132657 2132657 0 1140222 6LVBQ 599 599 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2132657 2132657 0 1140222 6LVBQ 605 605 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2041260 1890815 150445 13790164 1LVBQDK 433 433 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2041260 1890815 150445 13790164 1LVBQDK 426 426 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2041260 1890815 150445 13790164 1LVBQDK 425 425 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2041260 1890815 150445 13790164 1LVBQDK 420 420 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2041260 1890815 150445 13790164 1LVBQDK 412 412 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2041260 1890815 150445 13790164 1LVBQDK 413 413 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2041260 1890815 150445 13790164 1LVBQDK 414 414 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2041260 1890815 150445 13790164 1LVBQDK 413 413 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2041260 1890815 150445 13790164 1LVBQDK 414 414 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2041260 1890815 150445 13790164 1LVBQDK 413 413 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2041263 1890815 150448 14710042 2LVBQDK 471 471 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2041263 1890815 150448 14710042 2LVBQDK 467 467 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2041263 1890815 150448 14710042 2LVBQDK 468 468 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2041263 1890815 150448 14710042 2LVBQDK 460 460 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2041263 1890815 150448 14710042 2LVBQDK 453 453 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2041263 1890815 150448 14710042 2LVBQDK 454 454 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2041263 1890815 150448 14710042 2LVBQDK 453 453 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2041263 1890815 150448 14710042 2LVBQDK 455 455 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2041263 1890815 150448 14710042 2LVBQDK 454 454 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2041263 1890815 150448 14710042 2LVBQDK 453 453 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2174602 1974541 200061 970782 3LVBQDK 497 497 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2174602 1974541 200061 970782 3LVBQDK 493 493 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2174602 1974541 200061 970782 3LVBQDK 488 488 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2174602 1974541 200061 970782 3LVBQDK 491 491 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2174602 1974541 200061 970782 3LVBQDK 488 488 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2174602 1974541 200061 970782 3LVBQDK 494 494 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2174602 1974541 200061 970782 3LVBQDK 489 489 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2174602 1974541 200061 970782 3LVBQDK 493 493 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2174602 1974541 200061 970782 3LVBQDK 489 489 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2174602 1974541 200061 970782 3LVBQDK 489 489 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 3046376 2708610 337766 563035 4LVBQDK 621 621 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 3046376 2708610 337766 563035 4LVBQDK 619 619 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 3046376 2708610 337766 563035 4LVBQDK 614 614 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 3046376 2708610 337766 563035 4LVBQDK 618 618 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 3046376 2708610 337766 563035 4LVBQDK 614 614 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 3046376 2708610 337766 563035 4LVBQDK 619 619 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 3046376 2708610 337766 563035 4LVBQDK 615 615 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 3046376 2708610 337766 563035 4LVBQDK 615 615 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 3046376 2708610 337766 563035 4LVBQDK 613 613 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 3046376 2708610 337766 563035 4LVBQDK 616 616 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2134265 1949008 185257 1117168 5LVBQDK 537 538 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2134265 1949008 185257 1117168 5LVBQDK 534 534 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2134265 1949008 185257 1117168 5LVBQDK 530 530 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2134265 1949008 185257 1117168 5LVBQDK 531 531 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2134265 1949008 185257 1117168 5LVBQDK 528 528 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2134265 1949008 185257 1117168 5LVBQDK 534 534 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2134265 1949008 185257 1117168 5LVBQDK 527 527 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2134265 1949008 185257 1117168 5LVBQDK 531 531 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2134265 1949008 185257 1117168 5LVBQDK 530 530 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2134265 1949008 185257 1117168 5LVBQDK 528 528 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2132657 1947988 184669 1128453 6LVBQDK 542 542 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2132657 1947988 184669 1128453 6LVBQDK 538 538 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2132657 1947988 184669 1128453 6LVBQDK 536 536 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2132657 1947988 184669 1128453 6LVBQDK 538 538 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2132657 1947988 184669 1128453 6LVBQDK 537 537 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2132657 1947988 184669 1128453 6LVBQDK 543 543 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2132657 1947988 184669 1128453 6LVBQDK 534 534 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2132657 1947988 184669 1128453 6LVBQDK 537 537 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2132657 1947988 184669 1128453 6LVBQDK 533 533 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2132657 1947988 184669 1128453 6LVBQDK 537 537 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2041264 2041264 0 0 BINH 744 744 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2041264 2041264 0 0 BINH 746 746 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2041264 2041264 0 0 BINH 749 749 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2041264 2041264 0 0 BINH 745 745 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2041264 2041264 0 0 BINH 745 745 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2041264 2041264 0 0 BINH 744 744 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2041264 2041264 0 0 BINH 743 743 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2041264 2041264 0 0 BINH 744 744 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2041264 2041264 0 0 BINH 743 743 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 2041264 2041264 0 0 BINH 743 743 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 1890815 1890815 150437 0 FIBH 1192 1192 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 1890815 1890815 150437 0 FIBH 1146 1146 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 1890815 1890815 150437 0 FIBH 1139 1139 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 1890815 1890815 150437 0 FIBH 1149 1149 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 1890815 1890815 150437 0 FIBH 1152 1152 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 1890815 1890815 150437 0 FIBH 1154 1154 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 1890815 1890815 150437 0 FIBH 1153 1153 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 1890815 1890815 150437 0 FIBH 1148 1148 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 1890815 1890815 150437 0 FIBH 1154 1154 0 0 0 0 0 0 0 0 0
CAL 1890815 4657742 215354 1890815 1890815 150437 0 FIBH 1144 1144 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 466602 466602 0 5811597 1LVBQ 139 139 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 466602 466602 0 5811597 1LVBQ 137 137 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 466602 466602 0 5811597 1LVBQ 137 137 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 466602 466602 0 5811597 1LVBQ 137 137 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 466602 466602 0 5811597 1LVBQ 137 137 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 466602 466602 0 5811597 1LVBQ 137 137 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 466602 466602 0 5811597 1LVBQ 137 137 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 466602 466602 0 5811597 1LVBQ 139 139 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 466602 466602 0 5811597 1LVBQ 138 138 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 466602 466602 0 5811597 1LVBQ 138 138 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 466600 466600 0 5752687 2LVBQ 161 161 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 466600 466600 0 5752687 2LVBQ 162 162 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 466600 466600 0 5752687 2LVBQ 162 162 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 466600 466600 0 5752687 2LVBQ 163 163 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 466600 466600 0 5752687 2LVBQ 162 162 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 466600 466600 0 5752687 2LVBQ 161 161 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 466600 466600 0 5752687 2LVBQ 162 162 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 466600 466600 0 5752687 2LVBQ 163 163 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 466600 466600 0 5752687 2LVBQ 162 162 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 466600 466600 0 5752687 2LVBQ 162 162 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 492992 492992 0 365654 3LVBQ 122 122 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 492992 492992 0 365654 3LVBQ 121 121 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 492992 492992 0 365654 3LVBQ 123 123 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 492992 492992 0 365654 3LVBQ 121 121 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 492992 492992 0 365654 3LVBQ 120 120 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 492992 492992 0 365654 3LVBQ 120 120 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 492992 492992 0 365654 3LVBQ 122 122 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 492992 492992 0 365654 3LVBQ 121 121 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 492992 492992 0 365654 3LVBQ 120 120 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 492992 492992 0 365654 3LVBQ 120 120 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 651260 651260 0 216809 4LVBQ 148 148 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 651260 651260 0 216809 4LVBQ 149 149 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 651260 651260 0 216809 4LVBQ 149 149 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 651260 651260 0 216809 4LVBQ 148 148 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 651260 651260 0 216809 4LVBQ 149 149 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 651260 651260 0 216809 4LVBQ 149 149 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 651260 651260 0 216809 4LVBQ 149 149 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 651260 651260 0 216809 4LVBQ 148 148 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 651260 651260 0 216809 4LVBQ 149 149 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 651260 651260 0 216809 4LVBQ 149 149 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 487957 487957 0 431595 5LVBQ 136 136 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 487957 487957 0 431595 5LVBQ 136 136 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 487957 487957 0 431595 5LVBQ 136 136 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 487957 487957 0 431595 5LVBQ 136 136 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 487957 487957 0 431595 5LVBQ 137 137 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 487957 487957 0 431595 5LVBQ 135 135 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 487957 487957 0 431595 5LVBQ 136 136 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 487957 487957 0 431595 5LVBQ 136 136 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 487957 487957 0 431595 5LVBQ 137 137 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 487957 487957 0 431595 5LVBQ 135 135 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 492649 492649 0 453218 6LVBQ 138 138 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 492649 492649 0 453218 6LVBQ 138 138 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 492649 492649 0 453218 6LVBQ 139 139 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 492649 492649 0 453218 6LVBQ 138 138 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 492649 492649 0 453218 6LVBQ 138 138 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 492649 492649 0 453218 6LVBQ 138 138 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 492649 492649 0 453218 6LVBQ 138 138 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 492649 492649 0 453218 6LVBQ 138 138 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 492649 492649 0 453218 6LVBQ 138 138 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 492649 492649 0 453218 6LVBQ 138 138 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 466602 435666 30936 5838479 1LVBQDK 95 95 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 466602 435666 30936 5838479 1LVBQDK 95 95 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 466602 435666 30936 5838479 1LVBQDK 93 93 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 466602 435666 30936 5838479 1LVBQDK 93 93 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 466602 435666 30936 5838479 1LVBQDK 92 92 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 466602 435666 30936 5838479 1LVBQDK 94 94 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 466602 435666 30936 5838479 1LVBQDK 92 92 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 466602 435666 30936 5838479 1LVBQDK 94 94 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 466602 435666 30936 5838479 1LVBQDK 92 92 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 466602 435666 30936 5838479 1LVBQDK 95 95 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 466600 435666 30934 5745698 2LVBQDK 99 99 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 466600 435666 30934 5745698 2LVBQDK 100 100 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 466600 435666 30934 5745698 2LVBQDK 99 99 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 466600 435666 30934 5745698 2LVBQDK 100 100 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 466600 435666 30934 5745698 2LVBQDK 99 99 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 466600 435666 30934 5745698 2LVBQDK 100 100 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 466600 435666 30934 5745698 2LVBQDK 99 99 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 466600 435666 30934 5745698 2LVBQDK 99 99 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 466600 435666 30934 5745698 2LVBQDK 99 99 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 466600 435666 30934 5745698 2LVBQDK 99 99 0 0 0 0 0 0 0 0 0
COL 435666 1057066 137384 492992 452483 40509 365038 3LVBQDK 103 103 0 0 0 0 0 0 0 0 0
