nome,fila,n_amostras,insert_media,insert_ic_low,insert_ic_high,insert_ic_half,insert_ic_rel_pct,extractMin_media,extractMin_ic_low,extractMin_ic_high,extractMin_ic_half,extractMin_ic_rel_pct,dk_media,dk_ic_low,dk_ic_high,dk_ic_half,dk_ic_rel_pct,bkmp_media,bkmp_ic_low,bkmp_ic_high,bkmp_ic_half,bkmp_ic_rel_pct,upd_media,upd_ic_low,upd_ic_high,upd_ic_half,upd_ic_rel_pct,cpu_time_media,cpu_time_ic_low,cpu_time_ic_high,cpu_time_ic_half,cpu_time_ic_rel_pct,wall_time_media,wall_time_ic_low,wall_time_ic_high,wall_time_ic_half,wall_time_ic_rel_pct,l1_ac_media,l1_ac_ic_low,l1_ac_ic_high,l1_ac_ic_half,l1_ac_ic_rel_pct,l1_miss_media,l1_miss_ic_low,l1_miss_ic_high,l1_miss_ic_half,l1_miss_ic_rel_pct,llc_ac_media,llc_ac_ic_low,llc_ac_ic_high,llc_ac_ic_half,llc_ac_ic_rel_pct,llc_miss_media,llc_miss_ic_low,llc_miss_ic_high,llc_miss_ic_half,llc_miss_ic_rel_pct,cycles_media,cycles_ic_low,cycles_ic_high,cycles_ic_half,cycles_ic_rel_pct,inst_media,inst_ic_low,inst_ic_high,inst_ic_half,inst_ic_rel_pct,dtlb_media,dtlb_ic_low,dtlb_ic_high,dtlb_ic_half,dtlb_ic_rel_pct,page_faults_media,page_faults_ic_low,page_faults_ic_high,page_faults_ic_half,page_faults_ic_rel_pct,branch_inst_media,branch_inst_ic_low,branch_inst_ic_high,branch_inst_ic_half,branch_inst_ic_rel_pct,branch_miss_media,branch_miss_ic_low,branch_miss_ic_high,branch_miss_ic_half,branch_miss_ic_rel_pct
NY,5LVBQDK,10,264346.0,264346.0,264346.0,0.0,0.0,264346.0,264346.0,264346.0,0.0,0.0,34367.9,34076.6439196664,34659.1560803336,291.2560803336007,0.8474654556536789,613815.9,567551.7079873071,660080.0920126929,46264.19201269289,7.537144608455547,346575.8,338634.3871638231,354517.21283617686,7941.412836176883,2.291392773579945,80.9,79.91973189614558,81.88026810385443,0.9802681038544295,1.2117034658274777,80.9,79.91973189614558,81.88026810385443,0.9802681038544295,1.2117034658274777,306810052.8,304616330.25509197,309003775.34490806,2193722.5449080653,0.7150099955616791,2442103.1,2321844.7201494696,2562361.4798505306,120258.37985053037,4.9243776747398735,196223.4,180770.1030370463,211676.6969629537,15453.29696295371,7.8753588832696355,96728.0,86148.73303272153,107307.26696727847,10579.266967278474,10.937129856172437,206124628.8,204059577.28965774,208189680.31034228,2065051.5103422825,1.0018460784450822,584535870.1,579657581.8041064,589414158.3958937,4878288.295893723,0.83455756018175,13019.8,10505.659118739553,15533.940881260445,2514.140881260446,19.310134420347826,0.0,0.0,0.0,0.0,,75036415.7,74614197.45907491,75458633.94092509,422218.24092509394,0.5626844472597775,913972.2,903980.2743023187,923964.1256976812,9991.925697681309,1.0932417526136253
NY,6LVBQDK,10,264346.0,264346.0,264346.0,0.0,0.0,264346.0,264346.0,264346.0,0.0,0.0,34505.2,34180.95645624813,34829.44354375186,324.243543751865,0.9396947235543194,548189.5,516462.5295003345,579916.4704996655,31726.97049966548,5.7875917907339485,372491.0,364168.4304799483,380813.5695200517,8322.56952005172,2.234300834127998,87.3,86.54218672930084,88.05781327069916,0.7578132706991564,0.8680564383724587,87.3,86.54218672930084,88.05781327069916,0.7578132706991564,0.8680564383724587,336890603.4,335475559.3886042,338305647.4113957,1415044.0113957303,0.4200307153463724,2453210.6,2336899.1053367457,2569522.0946632545,116311.4946632542,4.741194851483773,196879.2,186252.463124652,207505.93687534804,10626.736875348028,5.397592470585022,96646.4,88758.35528371441,104534.44471628558,7888.04471628559,8.16175741288407,226306630.6,225863678.86771655,226749582.33228344,442951.73228345596,0.19573077956623336,648812101.3,644808615.583899,652815587.0161009,4003485.716100874,0.6170485581386727,12133.2,9781.257155234536,14485.142844765465,2351.9428447654645,19.384357339905915,0.0,0.0,0.0,0.0,,80192854.3,79818546.53570564,80567162.06429435,374307.7642943498,0.4667594981643518,997523.5,982471.5301861343,1012575.4698138657,15051.969813865671,1.508933856081152
NY,BINH,10,299005.2,298771.3995425083,299239.0004574917,233.8004574917162,0.07819277306605911,299005.2,298771.3995425083,299239.0004574917,233.8004574917162,0.07819277306605911,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,93.6,92.37480988883799,94.825190111162,1.225190111162009,1.3089637939765053,93.7,92.34900408574931,95.05099591425069,1.350995914250693,1.441831285219523,336530765.3,331724728.5177953,341336802.0822047,4806036.782204665,1.4281121602419704,1386346.2,1315156.1189352106,1457536.2810647893,71190.08106478931,5.135086824978444,173456.5,165329.57487584656,181583.42512415344,8126.925124153437,4.6852813957121455,80392.7,76215.12534172258,84570.27465827741,4177.574658277413,5.196460198845682,239577966.3,235310650.81057099,243845281.78942904,4267315.489429024,1.7811802793607001,687175141.6,675244607.10148,699105676.09852,11930534.49852001,1.73617085023496,8680.9,7374.43293953219,9987.367060467808,1306.4670604678095,15.049903356423982,0.3,-0.3786471488222975,0.9786471488222974,0.6786471488222975,226.21571627409915,112826894.8,111393156.12781867,114260633.47218132,1433738.6721813274,1.270741940317343,1491644.5,1451512.1009209899,1531776.8990790101,40132.39907901021,2.690480143158119
NY,FIBH,10,264346.0,264346.0,264346.0,0.0,0.0,264346.0,264346.0,264346.0,0.0,0.0,34428.3,34157.54372684915,34699.056273150854,270.75627315084864,0.7864352092634508,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,135.4,134.00144116639248,136.79855883360753,1.3985588336075292,1.0329090351606567,135.4,134.00144116639248,136.79855883360753,1.3985588336075292,1.0329090351606567,462811182.4,459580812.7168111,466041552.08318883,3230369.68318886,0.6979886843781803,3854786.0,3703918.4340795605,4005653.5659204395,150867.56592043978,3.913772798812691,296494.3,284134.0047808088,308854.59521919116,12360.295219191205,4.168813774562008,141178.3,132187.19744139945,150169.40255860053,8991.102558600533,6.368615119037793,346667241.6,343087351.4758923,350247131.72410774,3579890.1241077306,1.0326589000983155,695872935.9,691083418.6014061,700662453.1985939,4789517.298593835,0.6882746908958836,20578.0,18811.393101924557,22344.606898075443,1766.6068980754444,8.584930013001479,0.0,0.0,0.0,0.0,,96113770.7,95680996.69759311,96546544.7024069,432774.00240690087,0.4502726292548846,2379099.3,2356438.8626201176,2401759.737379882,22660.43737988215,0.9524796791744737
BAY,1LVBQ,10,346556.1,346455.33171044925,346656.8682895507,100.7682895507099,0.029077049733278366,346556.1,346455.33171044925,346656.8682895507,100.7682895507099,0.029077049733278366,0.0,0.0,0.0,0.0,,2148883.3,1979792.495817628,2317974.104182372,169090.80418237185,7.868775572055117,0.0,0.0,0.0,0.0,,81.0,79.98833256166462,82.01166743833538,1.0116674383353823,1.2489721460930647,81.1,80.11973189614557,82.08026810385442,0.9802681038544295,1.208715294518409,242791627.8,239714754.15801412,245868501.4419859,3076873.6419858807,1.267289844327112,3512586.2,3451594.459944254,3573577.9400557466,60991.74005574659,1.7363770334161932,432005.0,426682.797182039,437327.202817961,5322.20281796102,1.2319771340519252,167748.0,165291.46933825378,170204.53066174622,2456.5306617462315,1.4644172578786225,201077554.2,197889822.6923735,204265285.70762646,3187731.507626472,1.5853243890443502,495217078.9,490184807.6266427,500249350.17335725,5032271.273357273,1.0161748226727552,20490.2,18112.430145704322,22867.96985429568,2377.769854295678,11.60442481916076,0.0,0.0,0.0,0.0,,90959200.4,90451325.73354696,91467075.06645305,507874.6664530458,0.5583543657152089,853923.6,848772.9622171221,859074.2377828779,5150.637782877928,0.6031731390112568
BAY,2LVBQ,10,346712.0,346610.2336529664,346813.7663470336,101.76634703362838,0.029351838711561287,346712.0,346610.2336529664,346813.7663470336,101.76634703362838,0.029351838711561287,0.0,0.0,0.0,0.0,,2285004.7,2168824.055109344,2401185.3448906564,116180.64489065617,5.084481659519394,4707.5,4471.1406583088165,4943.8593416911835,236.35934169118352,5.020910073100022,87.6,86.52299776854464,88.67700223145535,1.0770022314553567,1.2294546021179873,87.7,86.63094623312794,88.76905376687206,1.0690537668720643,1.2189894719179752,329109379.2,322998791.88264006,335219966.5173599,6110587.3173599085,1.8567040940047173,2514592.6,2470206.369138716,2558978.8308612844,44386.23086128423,1.7651460066049758,222085.0,211877.71641912757,232292.28358087243,10207.283580872432,4.596115712845276,111967.9,104753.77766389518,119182.02233610481,7214.1223361048205,6.443027274875051,221710624.6,220444136.63208106,222977112.56791893,1266487.9679189413,0.5712346759222207,687395520.9,677511515.4705431,697279526.3294568,9884005.429456796,1.437892032888979,12443.7,11259.846250228113,13627.553749771889,1183.8537497718883,9.513679611143697,0.0,0.0,0.0,0.0,,129458423.2,126954600.95878129,131962245.44121872,2503822.2412187215,1.9340744150348352,712633.2,705290.4749580576,719975.9250419423,7342.7250419423435,1.030365276546524
BAY,3LVBQ,10,346596.2,346501.19191270607,346691.20808729396,95.0080872939147,0.027411750992629085,346596.2,346501.19191270607,346691.20808729396,95.0080872939147,0.027411750992629085,0.0,0.0,0.0,0.0,,1831290.0,1697108.9725293159,1965471.0274706841,134181.0274706842,7.327131555935116,392659.1,388954.9666298048,396363.23337019514,3704.13337019514,0.9433458616380316,102.5,100.94548117937856,104.05451882062144,1.5545188206214446,1.5166037274355557,102.5,100.94548117937856,104.05451882062144,1.5545188206214446,1.5166037274355557,392265278.2,385060584.1135876,399469972.28641236,7204694.086412377,1.836689222016484,1778437.1,1724006.7943863529,1832867.4056136473,54430.305613647295,3.0605696211379807,222968.3,211158.68388169588,234777.9161183041,11809.616118304106,5.2965448982228,108230.3,100417.92028327688,116042.67971672313,7812.379716723117,7.218292582320402,257543070.3,251541691.69603613,263544448.9039639,6001378.603963892,2.330242703472147,806985305.3,786510416.752193,827460193.8478069,20474888.547807015,2.5372071106295295,11218.4,9700.533067633974,12736.266932366025,1517.8669323660247,13.530155212561725,0.0,0.0,0.0,0.0,,143927462.5,140966455.4987999,146888469.5012001,2961007.0012000995,2.057291186662934,862076.1,849538.6325456664,874613.5674543335,12537.467454333522,1.4543341886329435
BAY,4LVBQ,10,346626.8,346467.80905990227,346785.7909400977,158.99094009771846,0.04586804600732502,346626.8,346467.80905990227,346785.7909400977,158.99094009771846,0.04586804600732502,0.0,0.0,0.0,0.0,,1479021.9,1370429.2930216857,1587614.5069783141,108592.6069783143,7.3421906043659195,443558.3,435023.94336508383,452092.65663491614,8534.356634916181,1.9240664947350057,107.8,106.2254923899771,109.37450761002289,1.5745076100228932,1.4605821985370067,107.8,106.2254923899771,109.37450761002289,1.5745076100228932,1.4605821985370067,417928761.0,411758285.1598825,424099236.8401175,6170475.840117488,1.4764420197722377,1657811.3,1593198.3545177397,1722424.2454822604,64612.945482260264,3.8974849237823546,219055.7,209688.91985008185,228422.48014991818,9366.780149918162,4.275981017575969,101949.6,96480.69828696176,107418.50171303825,5468.901713038245,5.364318950773956,268676403.7,264858818.18626738,272493989.2137326,3817585.513732616,1.4208860402922745,856699866.3,844658162.5872878,868741570.0127121,12041703.712712161,1.4055918748673397,10997.7,9496.273154201752,12499.12684579825,1501.4268457982496,13.652189510518104,0.0,0.0,0.0,0.0,,150689695.1,148355867.99616426,153023522.20383573,2333827.10383573,1.5487635715812993,891286.6,877681.4778946607,904891.7221053393,13605.122105339267,1.5264587289138272
BAY,5LVBQ,10,346680.8,346525.4147753654,346836.1852246346,155.38522463460188,0.04482083364137901,346680.8,346525.4147753654,346836.1852246346,155.38522463460188,0.04482083364137901,0.0,0.0,0.0,0.0,,1212020.2,1157071.9244064263,1266968.4755935736,54948.275593573584,4.5336105449045805,481482.2,474209.87468235026,488754.52531764976,7272.325317649745,1.5104037735247002,115.4,113.64126272073034,117.15873727926967,1.7587372792696603,1.5240357705976257,115.5,113.73964697644904,117.26035302355096,1.760353023550959,1.5241151719055923,446514698.2,442651614.14831156,450377782.2516884,3863084.0516884443,0.865163916722427,1694147.6,1647285.6102251837,1741009.5897748165,46861.98977481643,2.766110212287077,224719.3,210738.53098053043,238700.06901946955,13980.76901946957,6.221436707692472,104233.3,95867.8674847681,112598.73251523191,8365.4325152319,8.025681346778716,287659260.3,285611207.7332969,289707312.86670315,2048052.5667031645,0.7119717142313615,920468723.8,911812500.3227618,929124947.2772381,8656223.477238223,0.9404147314753362,12323.5,10789.481010501835,13857.518989498165,1534.0189894981654,12.44791649692186,0.0,0.0,0.0,0.0,,158717650.1,157456658.78240713,159978641.41759285,1260991.3175928565,0.7944871391419728,1008232.9,1000229.4113424768,1016236.3886575232,8003.488657523226,0.7938134787630144
BAY,6LVBQ,10,346668.9,346588.4390768065,346749.36092319357,80.46092319357537,0.023209732166218362,346668.9,346588.4390768065,346749.36092319357,80.46092319357537,0.023209732166218362,0.0,0.0,0.0,0.0,,1177295.3,1129615.990048044,1224974.6099519562,47679.30995195625,4.049902344123539,522372.3,514146.1785131237,530598.4214868762,8226.121486876269,1.5747621929563014,123.6,122.47143772559821,124.72856227440178,1.1285622744017882,0.9130762737878545,123.6,122.47143772559821,124.72856227440178,1.1285622744017882,0.9130762737878545,481204684.9,477505214.16524005,484904155.6347599,3699470.7347599454,0.7687935822006262,1626842.6,1580261.095126354,1673424.1048736463,46581.50487364615,2.863307419761822,215539.7,210292.72942104004,220786.67057895998,5246.970578959954,2.434340670864789,101173.9,97947.75876384445,104400.04123615554,3226.1412361555467,3.188708981422627,308172884.5,306640479.1532211,309705289.8467789,1532405.3467789192,0.49725508759967463,989566208.4,984222686.0100828,994909730.7899171,5343522.389917081,0.5399863439715533,10304.0,9412.326754653672,11195.673245346328,891.6732453463278,8.653661154370418,0.0,0.0,0.0,0.0,,169193922.0,168015655.58799142,170372188.41200858,1178266.412008571,0.6963999640652405,1081019.4,1066173.7951257164,1095865.0048742834,14845.604874283465,1.373296804320391
