nome n m c fila run l1 l2 llc cycles
W 6262104 15248146 368855 2LVBQ 2552 95793893 78633565 4854983 7094074082
W 6262104 15248146 368855 2LVBQ 2554 95732906 78479478 4859899 7089507631
W 6262104 15248146 368855 2LVBQ 2560 95704502 78528632 4847562 7109583063
W 6262104 15248146 368855 2LVBQ 2555 95815720 78541521 4842635 7097350411
W 6262104 15248146 368855 2LVBQ 2539 96014845 78813629 4864020 7071672758
W 6262104 15248146 368855 BINH 3592 72523958 59709124 4636738 10317982192
W 6262104 15248146 368855 BINH 3591 72221580 59465471 4672819 10303292793
W 6262104 15248146 368855 BINH 3585 72317660 59554997 4640244 10295867800
W 6262104 15248146 368855 BINH 3586 72413775 59603640 4635815 10297948658
W 6262104 15248146 368855 BINH 3586 72362936 59613870 4637428 10297639899
W 6262104 15248146 368855 BINH 3580 72429841 59543908 4649447 10285688742
W 6262104 15248146 368855 BINH 3590 72318930 59574651 4642543 10313090079
W 6262104 15248146 368855 BINH 3592 72560824 59845588 4673764 10313795604
W 6262104 15248146 368855 BINH 3587 72575061 59791687 4648820 10299728703
W 6262104 15248146 368855 BINH 3595 72460336 59725148 4635184 10314341547
W 6262104 15248146 368855 4AH 3501 74966379 60649166 4614983 10058071602
W 6262104 15248146 368855 4AH 3501 74936255 60663097 4636268 10053786320
W 6262104 15248146 368855 4AH 3504 74981065 60758682 4656511 10060393772
W 6262104 15248146 368855 4AH 3502 74914554 60597134 4647505 10061106623
W 6262104 15248146 368855 4AH 3504 74953861 60710612 4652919 10066347696
W 6262104 15248146 368855 4AH 3501 74916662 60704158 4688655 10050061363
W 6262104 15248146 368855 4AH 3503 74937628 60719859 4640582 10053544062
W 6262104 15248146 368855 4AH 3505 74907088 60630036 4638600 10058159806
W 6262104 15248146 368855 4AH 3501 74833501 60558684 4636797 10050279166
W 6262104 15248146 368855 4AH 3511 74888010 60663061 4687742 10070455440
W 6262104 15248146 368855 RH 5470 66362883 58198306 4690507 16077501851
W 6262104 15248146 368855 RH 5476 66340069 58380028 4788032 16060357231
W 6262104 15248146 368855 RH 5504 66304117 58498051 4736308 16152155502
W 6262104 15248146 368855 RH 5490 66434639 58537401 4790713 16107083544
W 6262104 15248146 368855 RH 5492 66336104 58372214 4754951 16141964051
W 6262104 15248146 368855 RH 5490 66311740 58383630 4791286 16113765530
W 6262104 15248146 368855 RH 5489 66255539 58382652 4763526 16132683952
W 6262104 15248146 368855 RH 5516 66424521 58500980 4814801 16183042672
W 6262104 15248146 368855 RH 5490 66320327 58258840 4729945 16097649272
W 6262104 15248146 368855 RH 5487 66279030 58260044 4767947 16079551466
W 6262104 15248146 368855 FIB 6985 71430958 54429177 4374997 20683110968
W 6262104 15248146 368855 FIB 6992 72146664 54427325 4342954 20713898320
W 6262104 15248146 368855 FIB 6968 71357566 54174340 4281711 20668461737
W 6262104 15248146 368855 FIB 6980 72103027 54269667 4357757 20686902280
W 6262104 15248146 368855 FIB 6965 71390008 54235870 4308734 20652342806
W 6262104 15248146 368855 FIB 6992 72151320 54548026 4384739 20741341570
W 6262104 15248146 368855 FIB 6988 71383949 54489710 4350904 20726774318
W 6262104 15248146 368855 FIB 7007 72134180 54759989 4456843 20731751522
W 6262104 15248146 368855 FIB 6989 71386785 54502418 4390540 20720749602
W 6262104 15248146 368855 FIB 6993 72090420 54521738 4400433 20730075256
NW 1207945 2840208 128569 1LVBQ 484 20057507 18061860 945538 1361301220
NW 1207945 2840208 128569 1LVBQ 484 20073147 18125759 952948 1359907443
NW 1207945 2840208 128569 1LVBQ 483 20071139 18079606 943950 1358519186
NW 1207945 2840208 128569 1LVBQ 482 20096426 18128794 929391 1355345580
NW 1207945 2840208 128569 1LVBQ 491 20072579 18091656 946671 1375619644
NW 1207945 2840208 128569 1LVBQ 487 20075619 18100670 944639 1367894959
NW 1207945 2840208 128569 1LVBQ 483 20073618 18073615 940352 1358746281
NW 1207945 2840208 128569 1LVBQ 483 20081830 18119776 941582 1358512670
NW 1207945 2840208 128569 1LVBQ 487 20075261 18090421 945532 1367101945
NW 1207945 2840208 128569 1LVBQ 483 20073687 18068389 933979 1359569823
NW 1207945 2840208 128569 2LVBQ 449 13902850 8668793 687870 1285662744
NW 1207945 2840208 128569 2LVBQ 448 13948597 8635077 676254 1285593168
NW 1207945 2840208 128569 2LVBQ 449 13968726 8649219 679325 1288097145
NW 1207945 2840208 128569 2LVBQ 447 14006343 8682823 694393 1283823800
NW 1207945 2840208 128569 2LVBQ 449 14003242 8667945 681947 1288464579
NW 1207945 2840208 128569 2LVBQ 445 13987134 8677562 684719 1276828848
NW 1207945 2840208 128569 2LVBQ 446 14037063 8675046 674801 1281702655
NW 1207945 2840208 128569 2LVBQ 446 14015406 8666280 682331 1280940234
NW 1207945 2840208 128569 2LVBQ 444 14022439 8673988 676720 1278593500
NW 1207945 2840208 128569 2LVBQ 448 14001198 8672568 676326 1283435320
NW 1207945 2840208 128569 BINH 576 8971155 6256158 562255 1689759925
NW 1207945 2840208 128569 BINH 576 8970024 6268107 573997 1687898199
NW 1207945 2840208 128569 BINH 576 8959781 6283711 566617 1691600594
NW 1207945 2840208 128569 BINH 573 8982618 6275698 563324 1684570634
NW 1207945 2840208 128569 BINH 573 8960664 6267434 562203 1683039456
NW 1207945 2840208 128569 BINH 585 9000216 6261125 570777 1710401887
NW 1207945 2840208 128569 BINH 575 9008998 6302029 562264 1687891774
NW 1207945 2840208 128569 BINH 576 9011528 6286044 565750 1694315521
NW 1207945 2840208 128569 BINH 579 8958913 6276295 563065 1695492762
NW 1207945 2840208 128569 BINH 574 8988780 6265380 560243 1689286293
NW 1207945 2840208 128569 4AH 559 9052189 6331338 565911 1637725882
NW 1207945 2840208 128569 4AH 562 9004136 6314747 568242 1641763878
NW 1207945 2840208 128569 4AH 557 9042552 6318116 563036 1633582389
NW 1207945 2840208 128569 4AH 563 8989399 6311835 572639 1645082707
NW 1207945 2840208 128569 4AH 561 9043370 6315184 565018 1640939629
NW 1207945 2840208 128569 4AH 565 8977170 6294355 563294 1651422545
NW 1207945 2840208 128569 4AH 558 9065548 6335034 569431 1636281521
NW 1207945 2840208 128569 4AH 562 8989780 6328592 563801 1644675902
NW 1207945 2840208 128569 4AH 561 9059371 6327939 568301 1640687803
NW 1207945 2840208 128569 4AH 558 8979713 6314117 569243 1634821029
NW 1207945 2840208 128569 RH 978 9233366 6251417 580717 2917467895
NW 1207945 2840208 128569 RH 977 9246764 6241595 576182 2914026907
NW 1207945 2840208 128569 RH 974 9275103 6253185 577803 2899470392
NW 1207945 2840208 128569 RH 978 9224898 6247228 582316 2909796617
NW 1207945 2840208 128569 RH 977 9250722 6261848 580171 2909005841
NW 1207945 2840208 128569 RH 1004 9349416 6470988 653056 2978604458
NW 1207945 2840208 128569 RH 1011 9321587 6413796 696416 2996062427
NW 1207945 2840208 128569 RH 1001 9253493 6301976 678004 2969105824
NW 1207945 2840208 128569 RH 997 9251836 6318456 667293 2959006133
NW 1207945 2840208 128569 RH 995 9254665 6298390 663572 2950734632
NW 1207945 2840208 128569 FIB 1197 8692302 6012035 666778 3565527578
NW 1207945 2840208 128569 FIB 1191 8722238 6002798 645121 3550224274
NW 1207945 2840208 128569 FIB 1185 8666913 5989476 628671 3533071484
NW 1207945 2840208 128569 FIB 1184 8651172 5989338 620215 3533518784
NW 1207945 2840208 128569 FIB 1197 8743342 6094161 691711 3570180373
NW 1207945 2840208 128569 FIB 1192 8655259 5943472 597125 3553884389
NW 1207945 2840208 128569 FIB 1189 8693464 5955342 598093 3543528846
NW 1207945 2840208 128569 FIB 1191 8736233 5964379 592222 3551479386
NW 1207945 2840208 128569 FIB 1191 8680630 5943183 595121 3549216200
NW 1207945 2840208 128569 FIB 1193 8673295 5943837 593177 3558811496
NE 1524453 3897636 63247 1LVBQ 613 23048562 23044719 1314427 1695937469
NE 1524453 3897636 63247 1LVBQ 620 23138068 23085507 1320188 1722666047
NE 1524453 3897636 63247 1LVBQ 616 23130118 23057936 1306646 1709813881
NE 1524453 3897636 63247 1LVBQ 614 23130381 23102357 1298804 1707858696
NE 1524453 3897636 63247 1LVBQ 615 23138537 23069267 1299061 1709573770
NE 1524453 3897636 63247 1LVBQ 615 23119365 23110300 1297221 1710258295
NE 1524453 3897636 63247 1LVBQ 616 23113224 23089918 1303318 1714793066
NE 1524453 3897636 63247 1LVBQ 613 23113896 23106931 1296789 1703917784
NE 1524453 3897636 63247 1LVBQ 611 23128163 23097619 1300881 1698157005
NE 1524453 3897636 63247 1LVBQ 613 23117731 23087472 1299094 1705392881
NE 1524453 3897636 63247 2LVBQ 592 19183510 14491718 1078762 1666153142
NE 1524453 3897636 63247 2LVBQ 598 19099104 14495658 1081889 1679208007
NE 1524453 3897636 63247 2LVBQ 599 18961285 14354514 1079297 1676752010
NE 1524453 3897636 63247 2LVBQ 596 19211924 14594411 1077387 1675682505
NE 1524453 3897636 63247 2LVBQ 594 19167506 14574340 1086086 1671574692
NE 1524453 3897636 63247 2LVBQ 595 19221645 14613187 1080096 1672876670
NE 1524453 3897636 63247 2LVBQ 595 19213206 14610157 1070470 1672388808
NE 1524453 3897636 63247 2LVBQ 599 19042922 14436084 1073820 1675846008
NE 1524453 3897636 63247 2LVBQ 594 19239152 14610794 1077872 1671575592
NE 1524453 3897636 63247 2LVBQ 593 19168870 14552018 1075689 1669620434
NE 1524453 3897636 63247 BINH 854 16290618 11723295 946360 2476665558
NE 1524453 3897636 63247 BINH 856 16064493 11624824 951243 2478298484
NE 1524453 3897636 63247 BINH 858 16382216 11802416 972870 2491290252
NE 1524453 3897636 63247 BINH 863 16273120 11731058 986687 2495386435
NE 1524453 3897636 63247 BINH 855 16326944 11826788 952460 2482886248
NE 1524453 3897636 63247 BINH 853 16274216 11820954 955745 2481436889
NE 1524453 3897636 63247 BINH 847 16302360 11753841 913351 2468240910
NE 1524453 3897636 63247 BINH 853 16301059 11782240 948293 2481130443
NE 1524453 3897636 63247 BINH 852 16225405 11744031 934025 2479013572
NE 1524453 3897636 63247 BINH 860 16281533 11886507 994258 2496379365
NE 1524453 3897636 63247 4AH 832 16522716 11913195 948326 2414105876
NE 1524453 3897636 63247 4AH 831 16207701 11970424 976622 2409897263
NE 1524453 3897636 63247 4AH 845 16518423 11960614 977315 2450372154
NE 1524453 3897636 63247 4AH 825 16207791 11851392 907772 2392372089
NE 1524453 3897636 63247 4AH 826 16519075 11899692 940795 2396194495
NE 1524453 3897636 63247 4AH 834 16245081 11958675 972337 2413266378
NE 1524453 3897636 63247 4AH 832 16560110 12025782 995175 2407285296
NE 1524453 3897636 63247 4AH 833 16297448 11987764 964784 2408976118
NE 1524453 3897636 63247 4AH 833 16574079 11999419 978102 2415119485
NE 1524453 3897636 63247 4AH 832 16255064 11973342 958782 2411730872
NE 1524453 3897636 63247 RH 1301 15333066 11566315 961865 3867831107
NE 1524453 3897636 63247 RH 1300 15309024 11579540 976198 3853380773
NE 1524453 3897636 63247 RH 1300 15332214 11559620 948509 3855121454
NE 1524453 3897636 63247 RH 1293 15310789 11517870 922383 3833291495
NE 1524453 3897636 63247 RH 1302 15345947 11530551 931383 3864342450
NE 1524453 3897636 63247 RH 1304 15315388 11596799 976140 3860809597
NE 1524453 3897636 63247 RH 1301 15327290 11578080 959770 3857203977
NE 1524453 3897636 63247 RH 1304 15338382 11610421 980679 3862174164
NE 1524453 3897636 63247 RH 1303 15410847 11643211 990002 3861077745
NE 1524453 3897636 63247 RH 1299 15385324 11596185 960344 3855562086
NE 1524453 3897636 63247 FIB 1652 15790528 10809817 913256 4909328627
NE 1524453 3897636 63247 FIB 1652 15798166 10819473 915680 4911020349
NE 1524453 3897636 63247 FIB 1662 15824108 10828274 911541 4935733650
NE 1524453 3897636 63247 FIB 1661 15807481 10836626 930678 4923739304
NE 1524453 3897636 63247 FIB 1658 15800384 10835334 922005 4925737323
NE 1524453 3897636 63247 FIB 1666 15810106 10826540 918499 4949298167
NE 1524453 3897636 63247 FIB 1656 15813636 10809536 911756 4918943882
NE 1524453 3897636 63247 FIB 1660 15821902 10834206 910120 4932711340
NE 1524453 3897636 63247 FIB 1663 15819043 10828843 912572 4938807120
NE 1524453 3897636 63247 FIB 1664 15810255 10835413 909995 4941222655
E 3598623 8778114 200760 1LVBQ 1524 56558717 59043133 3744487 4134446859
E 3598623 8778114 200760 1LVBQ 1522 56591890 59157827 3760097 4120828549
E 3598623 8778114 200760 1LVBQ 1531 56577302 59237787 3750299 4148484328
E 3598623 8778114 200760 1LVBQ 1524 56856085 59492400 3746454 4134865327
E 3598623 8778114 200760 1LVBQ 1520 56855452 59331881 3736558 4128570853
E 3598623 8778114 200760 1LVBQ 1511 56827480 59225264 3739911 4110160065
E 3598623 8778114 200760 1LVBQ 1516 56849081 59135072 3740352 4124748117
E 3598623 8778114 200760 1LVBQ 1529 56867294 59459849 3734564 4153576109
E 3598623 8778114 200760 1LVBQ 1523 56883992 59494151 3750449 4132631101
E 3598623 8778114 200760 1LVBQ 1529 56878110 59392604 3755897 4149166041
E 3598623 8778114 200760 2LVBQ 1392 49090155 39292153 2585419 3915942929
E 3598623 8778114 200760 2LVBQ 1398 48936733 39179474 2588365 3921271134
E 3598623 8778114 200760 2LVBQ 1403 48886458 39009207 2580829 3929591183
E 3598623 8778114 200760 2LVBQ 1400 49329155 39402088 2580188 3938858496
E 3598623 8778114 200760 2LVBQ 1394 49378242 39474826 2587011 3922248963
E 3598623 8778114 200760 2LVBQ 1395 49340428 39449787 2586315 3926908664
E 3598623 8778114 200760 2LVBQ 1402 49258930 39366877 2582750 3935483611
E 3598623 8778114 200760 2LVBQ 1393 49489191 39558909 2582997 3923308713
E 3598623 8778114 200760 2LVBQ 1402 49463039 39607761 2584330 3945947113
E 3598623 8778114 200760 2LVBQ 1393 49419327 39594064 2586381 3920247508
E 3598623 8778114 200760 BINH 2011 38602349 30574899 2469371 5783216420
E 3598623 8778114 200760 BINH 2000 38900118 30805859 2451232 5766812787
E 3598623 8778114 200760 BINH 1988 39350720 31272496 2465857 5758204231
E 3598623 8778114 200760 BINH 1997 39080200 31004748 2470012 5779462304
E 3598623 8778114 200760 BINH 1990 39259905 31212579 2479689 5766090623
E 3598623 8778114 200760 BINH 1994 39310118 31199447 2470141 5774516142
E 3598623 8778114 200760 BINH 1988 39318849 31266343 2480874 5760037124
E 3598623 8778114 200760 BINH 1988 39223921 31191482 2456080 5759604426
E 3598623 8778114 200760 BINH 1988 39228081 31216239 2483924 5761632626
E 3598623 8778114 200760 BINH 1982 39230437 31130351 2450022 5749349037
E 3598623 8778114 200760 4AH 1943 39381943 30998751 2484687 5590453277
E 3598623 8778114 200760 4AH 1934 39538544 31099501 2474193 5576870345
E 3598623 8778114 200760 4AH 1922 39959897 31572623 2471109 5565885064
E 3598623 8778114 200760 4AH 1935 39766410 31350761 2476104 5590094704
E 3598623 8778114 200760 4AH 1934 39962585 31600253 2485056 5594857768
E 3598623 8778114 200760 4AH 1926 40015123 31541579 2457311 5576124419
E 3598623 8778114 200760 4AH 1930 39959097 31558954 2470507 5581348014
E 3598623 8778114 200760 4AH 1933 39997477 31651810 2468374 5581659407
E 3598623 8778114 200760 4AH 1928 40022298 31666354 2479371 5571183334
E 3598623 8778114 200760 4AH 1931 39975510 31560536 2458442 5578162805
E 3598623 8778114 200760 RH 3070 36489473 29853065 2470267 9036936739
E 3598623 8778114 200760 RH 3029 36838808 29989710 2363111 8947044606
E 3598623 8778114 200760 RH 3051 37167517 30573407 2447370 9005363946
E 3598623 8778114 200760 RH 3038 37038852 30345670 2419679 8976713435
E 3598623 8778114 200760 RH 3041 37130823 30498954 2450914 8986222973
E 3598623 8778114 200760 RH 3032 37256280 30501715 2406548 8963477159
E 3598623 8778114 200760 RH 3057 37196006 30623725 2456321 9013912859
E 3598623 8778114 200760 RH 3030 37241927 30403080 2410384 8956152531
E 3598623 8778114 200760 RH 3038 37153096 30628279 2432104 8991195009
E 3598623 8778114 200760 RH 3050 37303629 30760775 2428512 9011232609
E 3598623 8778114 200760 FIB 3846 37333526 27878871 2205048 11409756122
E 3598623 8778114 200760 FIB 3854 37406907 28135267 2222974 11440399627
E 3598623 8778114 200760 FIB 3849 38281875 28531415 2241036 11434039918
E 3598623 8778114 200760 FIB 3838 37640777 28345606 2244299 11398285564
E 3598623 8778114 200760 FIB 3864 38293858 28729473 2339964 11499521691
E 3598623 8778114 200760 FIB 3829 37807193 28302364 2234571 11397906652
E 3598623 8778114 200760 FIB 3847 38296684 28632936 2275809 11438358478
E 3598623 8778114 200760 FIB 3833 37842087 28463347 2241423 11413905244
E 3598623 8778114 200760 FIB 3833 38276707 28414777 2259449 11407663502
E 3598623 8778114 200760 FIB 3825 37831478 28386862 2255506 11391277375
CTR 14081816 34292496 214013 1LVBQ 7796 295790869 413430843 25436686 20188338791
CTR 14081816 34292496 214013 1LVBQ 7745 295797013 412738806 25471019 20034850411
CTR 14081816 34292496 214013 1LVBQ 7808 295669900 413487707 25485656 20191649779
CTR 14081816 34292496 214013 1LVBQ 7797 295565735 412941909 25488199 20155636695
CTR 14081816 34292496 214013 1LVBQ 7727 295937090 412827220 25459039 19979618879
CTR 14081816 34292496 214013 1LVBQ 7771 295891141 412948835 25484890 20106646662
CTR 14081816 34292496 214013 1LVBQ 7772 296158477 413330809 25466539 20108286650
CTR 14081816 34292496 214013 1LVBQ 7727 295799764 413067872 25465435 19986174325
CTR 14081816 34292496 214013 1LVBQ 7730 296152984 412716357 25502578 19997378069
CTR 14081816 34292496 214013 1LVBQ 7780 295857657 413390880 25506786 20122889743
CTR 14081816 34292496 214013 2LVBQ 7182 265099534 332471703 19058133 19110958055
CTR 14081816 34292496 214013 2LVBQ 7174 265345710 330149028 19020648 19083082564
CTR 14081816 34292496 214013 2LVBQ 7185 265797960 328971744 18944943 19125368624
CTR 14081816 34292496 214013 2LVBQ 7187 265743491 330318774 19057458 19121061819
CTR 14081816 34292496 214013 2LVBQ 7235 267553090 330599286 19056495 19237298346
CTR 14081816 34292496 214013 2LVBQ 7230 266458412 331211393 19017321 19243745203
CTR 14081816 34292496 214013 2LVBQ 7241 266687534 331281431 18986026 19285373029
CTR 14081816 34292496 214013 2LVBQ 7235 266172046 330818852 19011975 19261454576
CTR 14081816 34292496 214013 2LVBQ 7207 267271423 331508886 19066751 19175399217
CTR 14081816 34292496 214013 2LVBQ 7217 266811252 331511071 19023540 19210324810
CTR 14081816 34292496 214013 BINH 10081 266682879 290357019 18489870 28069086468
CTR 14081816 34292496 214013 BINH 10071 267085291 290193305 18447450 28063107111
CTR 14081816 34292496 214013 BINH 10094 266650015 290423540 18409618 28096649924
CTR 14081816 34292496 214013 BINH 10053 266746804 290275128 18412185 28003559972
CTR 14081816 34292496 214013 BINH 10093 266351441 290072605 18455485 28091272425
CTR 14081816 34292496 214013 BINH 10073 266711964 290609689 18490951 28052727146
CTR 14081816 34292496 214013 BINH 10090 266514641 290219409 18468443 28079824415
CTR 14081816 34292496 214013 BINH 10056 266594651 289882372 18454813 28007447664
CTR 14081816 34292496 214013 BINH 10108 266225922 288990559 18370150 28119552655
CTR 14081816 34292496 214013 BINH 10210 267305681 289165445 18293828 28466651382
CTR 14081816 34292496 214013 4AH 10140 273923093 290976807 20123241 27973767973
CTR 14081816 34292496 214013 4AH 9923 274048230 292295092 19256728 27522539883
CTR 14081816 34292496 214013 4AH 10025 274213282 292989481 18428444 27924882657
CTR 14081816 34292496 214013 4AH 9890 273938472 292190027 18418648 27488363156
CTR 14081816 34292496 214013 4AH 9937 273836443 291973904 18422133 27694633245
CTR 14081816 34292496 214013 4AH 9931 274061857 292331589 18463687 27638485241
CTR 14081816 34292496 214013 4AH 9963 273781479 292207244 18482697 27734047299
CTR 14081816 34292496 214013 4AH 9934 273755615 291897976 18430204 27665020469
CTR 14081816 34292496 214013 4AH 9931 273790124 291777111 18427091 27617739633
CTR 14081816 34292496 214013 4AH 9957 274065135 291693828 18466091 27648545949
CTR 14081816 34292496 214013 RH 13985 231634178 289408744 18915886 40278447492
CTR 14081816 34292496 214013 RH 14001 231576050 290520486 19031810 40332542986
CTR 14081816 34292496 214013 RH 13978 231064535 289005955 18882943 40275896009
CTR 14081816 34292496 214013 RH 14010 232399700 290288812 19050655 40352695922
CTR 14081816 34292496 214013 RH 13929 231436100 288983043 18876859 40160660389
CTR 14081816 34292496 214013 RH 13972 231459153 290311238 18935951 40265223898
CTR 14081816 34292496 214013 RH 14015 231958378 290021292 19098430 40380868715
CTR 14081816 34292496 214013 RH 14307 232185049 289647882 20965164 40925942653
CTR 14081816 34292496 214013 RH 13999 231864434 290092369 18911100 40327704931
CTR 14081816 34292496 214013 RH 13991 231222197 290426993 18927644 40330289533
CTR 14081816 34292496 214013 FIB 18350 264928839 273933164 19306637 53312246302
CTR 14081816 34292496 214013 FIB 18348 265394903 274776808 19409063 53263186970
CTR 14081816 34292496 214013 FIB 18376 264997437 273114171 19392136 53361678061
CTR 14081816 34292496 214013 FIB 18333 264977050 274812717 19356253 53247434819
CTR 14081816 34292496 214013 FIB 18361 265210482 273235729 19325967 53332964797
CTR 14081816 34292496 214013 FIB 18381 265462179 273899561 19355884 53338381124
CTR 14081816 34292496 214013 FIB 18386 265454398 274890202 19483954 53362463941
CTR 14081816 34292496 214013 FIB 18345 265155482 273388705 19296090 53257018614
CTR 14081816 34292496 214013 FIB 18368 265535385 274516187 19452389 53323335730
CTR 14081816 34292496 214013 FIB 18355 265150314 273119856 19384612 53293739728
USA 23947347 58333344 368855 1LVBQ 11335 416986440 531903690 32861477 29925468558
USA 23947347 58333344 368855 1LVBQ 11298 417340552 532196590 32874928 29889548789
USA 23947347 58333344 368855 1LVBQ 11314 416828006 532159101 32897854 29920709777
USA 23947347 58333344 368855 1LVBQ 11328 416942014 532494449 32911248 29933259341
USA 23947347 58333344 368855 1LVBQ 11296 416752071 531923103 32877414 29873906938
USA 23947347 58333344 368855 1LVBQ 11597 417712037 533338816 32822521 30855390747
USA 23947347 58333344 368855 1LVBQ 11322 416810690 533771978 32943951 29975031295
USA 23947347 58333344 368855 1LVBQ 11393 417076220 533166106 32981802 30127116558
USA 23947347 58333344 368855 1LVBQ 11392 416918013 534044931 32959641 30132748905
USA 23947347 58333344 368855 1LVBQ 11354 416993233 534055949 32943434 30055249621
USA 23947347 58333344 368855 2LVBQ 10553 379161370 420416501 24284609 28670480083
USA 23947347 58333344 368855 2LVBQ 10568 381191261 417127553 24285905 28703477500
USA 23947347 58333344 368855 2LVBQ 10594 383204626 417456557 24260581 28785232148
USA 23947347 58333344 368855 2LVBQ 10537 383255630 417087484 24198534 28659523531
USA 23947347 58333344 368855 2LVBQ 10573 384727886 418707718 24252720 28738915954
USA 23947347 58333344 368855 2LVBQ 10553 385212716 419371302 24249331 28684087295
USA 23947347 58333344 368855 2LVBQ 10541 384186641 419707189 24261316 28651024536
USA 23947347 58333344 368855 2LVBQ 10581 385065229 419624665 24261915 28751478875
USA 23947347 58333344 368855 2LVBQ 10562 384944864 419754120 24235917 28711108496
USA 23947347 58333344 368855 2LVBQ 10579 384508464 419682336 24276412 28744477776
USA 23947347 58333344 368855 BINH 15508 353282837 330718567 23166322 44319688158
USA 23947347 58333344 368855 BINH 15534 352676642 331029502 23258954 44351646758
USA 23947347 58333344 368855 BINH 15746 354133928 331567037 23002806 44954486877
USA 23947347 58333344 368855 BINH 15558 352618461 330677638 23202769 44370600603
USA 23947347 58333344 368855 BINH 15593 352527645 331019054 23212429 44462970162
USA 23947347 58333344 368855 BINH 15588 352594973 330989357 23347356 44510254327
USA 23947347 58333344 368855 BINH 15663 353027469 331039136 23192494 44674333140
USA 23947347 58333344 368855 BINH 16108 352603339 332445924 23313426 45496764601
USA 23947347 58333344 368855 BINH 15947 353128465 331372534 23121298 44819990808
USA 23947347 58333344 368855 BINH 15719 352643288 331006833 23134782 44922504461
USA 23947347 58333344 368855 4AH 14880 367647766 336500122 23094558 42283609824
USA 23947347 58333344 368855 4AH 14963 367372595 336734074 23150434 42450891500
USA 23947347 58333344 368855 4AH 15048 368995632 336505963 22995847 42806059809
USA 23947347 58333344 368855 4AH 14968 367417391 336535055 23143716 42461039130
USA 23947347 58333344 368855 4AH 14961 367843268 336658338 23066397 42679007357
USA 23947347 58333344 368855 4AH 15066 367533243 336537702 23494160 42908435237
USA 23947347 58333344 368855 4AH 15006 367982432 336701026 23073938 42766732091
USA 23947347 58333344 368855 4AH 16761 371953811 347311355 23691910 43555623786
USA 23947347 58333344 368855 4AH 15440 369934444 339665028 23235095 43272256652
USA 23947347 58333344 368855 4AH 15168 367639108 336822389 23136588 42867950793
USA 23947347 58333344 368855 RH 22056 301433013 325461525 23827602 64056195768
USA 23947347 58333344 368855 RH 22069 301696472 325151229 23823157 64021340404
USA 23947347 58333344 368855 RH 22017 302028731 325455898 23859206 63957037041
USA 23947347 58333344 368855 RH 22032 301739081 325578308 23970775 64013209581
USA 23947347 58333344 368855 RH 22047 302628590 325275437 23750972 64010800344
USA 23947347 58333344 368855 RH 22039 301502431 325030079 23698948 64037240541
USA 23947347 58333344 368855 RH 22027 301972730 325455901 23798073 63993768502
USA 23947347 58333344 368855 RH 22024 302041665 325249154 23810399 63986174215
USA 23947347 58333344 368855 RH 21993 301435484 325126118 23707559 63914190129
USA 23947347 58333344 368855 RH 22005 301298234 325176686 23746103 63957821606
USA 23947347 58333344 368855 FIB 28684 353360932 303336647 22329435 85283854139
USA 23947347 58333344 368855 FIB 28635 353509171 302929617 22218393 85149226905
USA 23947347 58333344 368855 FIB 28659 353612461 302940201 22154618 85226065616
USA 23947347 58333344 368855 FIB 28669 353240909 302658466 22174998 85257320994
USA 23947347 58333344 368855 FIB 28630 353512540 302300012 22041454 85137156064
USA 23947347 58333344 368855 FIB 28636 353207786 302458681 22015763 85160610046
USA 23947347 58333344 368855 FIB 28636 353646014 302612654 22010261 85156448111
USA 23947347 58333344 368855 FIB 28647 353403182 302817506 22121336 85195314367
USA 23947347 58333344 368855 FIB 28622 353677994 302535963 21988344 85125106356
USA 23947347 58333344 368855 FIB 28616 352964999 302507093 21964686 85109173250
