nome n m c insert extractMin dk bkmp fila cpu_time wall_time l1_ac l1_miss llc_ac llc_miss cycles inst dtlb page_faults branch_inst branch_miss
MEM6 100000 500000 999998 147184 147184 0 80563 4LVBQ 51 51 170028159 1740253 504825 78308 126698282 365537176 43779 0 60990555 249154
MEM6 100000 500000 999998 146918 146918 0 81186 4LVBQ 53 53 176805465 1808794 507806 85556 126331998 371144286 40416 0 62539910 251426
MEM6 100000 500000 999998 146854 146854 0 80629 4LVBQ 53 53 175544037 1796915 505833 82190 126598662 373917930 39062 0 62724615 250804
MEM6 100000 500000 999998 147103 147103 0 132634 5LVBQ 60 60 203506883 1777254 497779 82938 147315700 439735164 45900 0 71982029 310813
MEM6 100000 500000 999998 147049 147049 0 133521 5LVBQ 59 59 198063753 1761066 506148 84881 137111592 405307714 39007 0 68720001 271479
MEM6 100000 500000 999998 147055 147055 0 132469 5LVBQ 60 60 206045244 1814939 510830 86203 135814751 411832744 36751 0 70771491 286081
MEM6 100000 500000 999998 147593 147593 0 132499 5LVBQ 59 59 203983002 1784898 506019 82066 138569801 422154741 37983 0 70711249 286542
MEM6 100000 500000 999998 147076 147076 0 132851 5LVBQ 59 59 196540402 1736534 496513 92210 144229889 416306895 44051 0 68625511 294600
MEM6 100000 500000 999998 147729 147729 0 132820 5LVBQ 61 61 206022910 1777123 500007 83268 145553049 415074399 44066 0 71222695 298428
MEM6 100000 500000 999998 147417 147417 0 132586 5LVBQ 59 59 198540212 1763378 497484 92428 135016441 389366317 41988 0 68265686 288117
MEM6 100000 500000 999998 146982 146982 0 131918 5LVBQ 59 59 200859424 1753353 506134 91060 131731131 386716168 40489 0 67862806 286141
MEM6 100000 500000 999998 147138 147138 0 133206 5LVBQ 59 59 207854726 1804465 503053 85356 139648743 427471880 42153 0 72102173 288567
MEM6 100000 500000 999998 147350 147350 0 132735 5LVBQ 58 58 199351177 1735917 493069 82985 145632237 427999966 41067 0 69499202 289763
MEM6 100000 500000 999998 147204 147204 0 133716 6LVBQ 61 61 206509232 1795454 493414 85978 146594100 434453153 44681 0 72290050 313377
MEM6 100000 500000 999998 147104 147104 0 133896 6LVBQ 59 59 200089788 1756991 499168 81189 146993809 431853152 42366 0 69797073 300892
MEM6 100000 500000 999998 147141 147141 0 134202 6LVBQ 60 60 200271793 1747318 495143 85235 145525851 415603948 39674 0 68661944 305712
MEM6 100000 500000 999998 147223 147223 0 133953 6LVBQ 61 61 206686317 1780356 510400 86905 143130522 423466049 40782 0 70824224 291334
MEM6 100000 500000 999998 146941 146941 0 133491 6LVBQ 59 59 199436815 1744215 508530 82242 135374485 396405491 43124 0 68530903 279223
MEM6 100000 500000 999998 147187 147187 0 134280 6LVBQ 59 59 204284541 1770832 501061 81446 133253975 407467913 35159 0 69506487 275554
MEM6 100000 500000 999998 147214 147214 0 133660 6LVBQ 59 59 202375873 1768112 508265 81829 145870426 434509404 40862 0 70093045 291790
MEM6 100000 500000 999998 146769 146769 0 133395 6LVBQ 58 58 198169967 1733089 499565 80781 141734337 418226310 44691 0 68265725 294108
MEM6 100000 500000 999998 147209 147209 0 133401 6LVBQ 61 61 208128624 1781808 507795 87953 138090689 417484002 38252 0 70593262 297415
MEM6 100000 500000 999998 147148 147148 0 133409 6LVBQ 59 59 201168404 1775241 512063 79840 133684563 404340768 35765 0 69040422 271444
MEM6 100000 500000 999998 146895 100000 46895 5125313 1LVBQDK 53 53 149506873 3236424 945462 182183 124945177 243525404 101300 0 34942544 266392
MEM6 100000 500000 999998 147059 100000 47059 4587128 1LVBQDK 52 52 144619639 3085565 955350 177101 121069282 229324627 100257 0 34566650 265935
MEM6 100000 500000 999998 147127 100000 47127 4524111 1LVBQDK 51 51 143349953 3104201 939350 176785 123663528 243281661 98222 0 34558532 263581
MEM6 100000 500000 999998 147315 100000 47315 4309854 1LVBQDK 52 52 137376894 3138209 947768 177915 125495272 253679779 92300 0 33061807 264166
MEM6 100000 500000 999998 147357 100000 47357 4293056 1LVBQDK 51 51 136467039 3127511 952692 177183 126040223 255053949 92328 0 32615722 262817
MEM6 100000 500000 999998 147386 100000 47386 4060893 1LVBQDK 51 51 132550613 3135042 963846 175477 120951985 237098932 90261 0 33223150 262590
MEM6 100000 500000 999998 147040 100000 47040 4301262 1LVBQDK 51 51 128958908 3161531 950478 176732 115952712 234674255 97535 0 33101615 265089
MEM6 100000 500000 999998 147110 100000 47110 4181388 1LVBQDK 54 54 131787963 3149720 960697 196301 124227915 228634859 95816 0 33212268 263488
MEM6 100000 500000 999998 147196 100000 47196 4303377 1LVBQDK 51 51 128582495 3197756 961033 175043 115336808 227681732 96293 0 33054426 264151
MEM6 100000 500000 999998 146943 100000 46943 4434339 1LVBQDK 52 52 132792728 3215705 944708 174537 119710541 227433170 99588 0 33415543 267299
MEM6 100000 500000 999998 146885 100000 46885 2218294 2LVBQDK 40 40 113059878 2778965 756347 94759 105697236 215997589 54381 0 30164132 276326
MEM6 100000 500000 999998 147209 100000 47209 2257348 2LVBQDK 40 40 111800706 2792792 752619 89011 89431849 187100812 50519 0 29254672 271232
MEM6 100000 500000 999998 147189 100000 47189 2230955 2LVBQDK 40 40 116269369 2713919 749702 89597 102326474 215122460 52620 0 30252770 276894
MEM6 100000 500000 999998 147110 100000 47110 2242414 2LVBQDK 41 41 112151866 2759125 747734 103921 97015667 196318977 52197 0 29496641 272960
MEM6 100000 500000 999998 147283 100000 47283 2240420 2LVBQDK 40 40 116435076 2783664 751689 92314 92988182 195254426 49629 0 30260402 275716
MEM6 100000 500000 999998 147095 100000 47095 2246926 2LVBQDK 40 40 113324126 2775779 743159 91891 104435570 214795505 54387 0 29928070 276565
MEM6 100000 500000 999998 147194 100000 47194 2237735 2LVBQDK 40 40 110191198 2782841 765453 94928 91664400 190660230 50650 0 29291467 272616
MEM6 100000 500000 999998 147402 100000 47402 2218416 2LVBQDK 40 40 116069772 2786677 757495 91964 95602029 202285360 50182 0 30211490 277581
MEM6 100000 500000 999998 147269 100000 47269 2254130 2LVBQDK 40 40 111593363 2741329 744853 92985 100036605 207703516 56510 0 29667030 278017
MEM6 100000 500000 999998 147001 100000 47001 2227043 2LVBQDK 40 40 115934349 2781037 749198 94871 88716868 185309979 51473 0 29361620 271649
MEM6 100000 500000 999998 147279 100013 47266 37488 3LVBQDK 39 39 104335034 2507717 727192 97281 97445797 206067942 57499 0 26999264 230654
MEM6 100000 500000 999998 147154 100008 47146 37640 3LVBQDK 39 39 105926357 2574161 749302 102449 90385755 192636389 52460 0 27944181 215477
MEM6 100000 500000 999998 147305 100006 47299 37596 3LVBQDK 39 39 102089741 2538423 753786 100132 97580757 202212491 58063 0 27116912 246734
MEM6 100000 500000 999998 147406 100005 47401 38247 3LVBQDK 38 38 102588576 2506406 733225 96155 92588912 197551485 55739 0 27644986 216384
MEM6 100000 500000 999998 147034 100007 47027 37437 3LVBQDK 39 39 104014469 2590498 735917 98037 89711668 195833863 55350 0 27274169 222170
MEM6 100000 500000 999998 147126 100009 47117 39364 3LVBQDK 38 38 102374343 2416528 725296 95054 95448016 200849320 57855 0 27531903 214950
MEM6 100000 500000 999998 146797 100007 46790 38294 3LVBQDK 38 38 103628881 2508817 747883 96101 88653309 197938976 53588 0 27661071 211836
MEM6 100000 500000 999998 147401 100011 47390 37232 3LVBQDK 39 39 103336028 2526130 755885 94544 92579660 201772437 53229 0 27326923 225914
MEM6 100000 500000 999998 146942 100012 46930 37394 3LVBQDK 39 39 106195480 2575873 741128 97897 95387261 205848507 51537 0 27949069 234071
MEM6 100000 500000 999998 147248 100010 47238 37613 3LVBQDK 38 38 102382359 2539617 732639 94567 89085204 194143577 54909 0 27162615 214610
MEM6 100000 500000 999998 147055 100001 47054 77090 4LVBQDK 43 43 116183954 2736665 737941 96844 107321674 236201892 53590 0 29477854 298953
MEM6 100000 500000 999998 147336 100000 47336 76820 4LVBQDK 43 43 116773267 2711274 752589 99451 108125302 234123063 53434 0 28918557 308371
MEM6 100000 500000 999998 147163 100002 47161 76562 4LVBQDK 42 42 113917785 2669729 759390 97782 104393421 221726087 56021 0 28628799 290650
MEM6 100000 500000 999998 147192 100000 47192 77047 4LVBQDK 43 43 117130739 2734505 736239 95757 102090286 223740685 57704 0 29011213 283741
MEM6 100000 500000 999998 147293 100000 47293 77371 4LVBQDK 43 43 117817815 2727022 745800 99116 101621880 225894601 52978 0 28874187 290403
MEM6 100000 500000 999998 147114 100000 47114 76507 4LVBQDK 43 43 118305094 2758292 759190 101646 100658299 222788899 53728 0 28839221 274226
MEM6 100000 500000 999998 147079 100000 47079 77061 4LVBQDK 43 42 118552340 2752957 763291 96990 98909602 217006700 51540 0 28792677 281401
MEM6 100000 500000 999998 147057 100000 47057 76855 4LVBQDK 43 43 122471168 2732624 749493 94292 101815143 222396062 50611 0 29523045 302685
MEM6 100000 500000 999998 147250 100003 47247 76836 4LVBQDK 43 43 122416397 2720504 761034 95445 104280741 233859153 53151 0 29693995 294387
MEM6 100000 500000 999998 147218 100002 47216 76975 4LVBQDK 43 43 119916802 2736081 751859 95152 107911273 240397847 55767 0 28762415 300771
MEM6 100000 500000 999998 147282 100000 47282 121188 5LVBQDK 46 46 131430753 2888803 770157 97605 111635436 254673520 51417 0 29594687 347852
MEM6 100000 500000 999998 147104 100000 47104 121257 5LVBQDK 46 46 135930403 2887138 768406 95054 115472731 261997311 55128 0 30624092 330412
MEM6 100000 500000 999998 147055 100000 47055 121235 5LVBQDK 47 47 135655015 2920296 768593 103493 107250520 238914688 52158 0 30482214 337240
MEM6 100000 500000 999998 146985 100000 46985 121231 5LVBQDK 46 46 133106861 2753913 741807 97300 112566227 250868594 52515 0 30484025 337297
MEM6 100000 500000 999998 147233 100000 47233 120710 5LVBQDK 46 46 131870004 2887034 742634 99126 115183108 256383469 51156 0 30561842 352538
MEM6 100000 500000 999998 147120 100000 47120 120824 5LVBQDK 47 47 135746699 2898341 745497 99957 107454819 248689362 51214 0 30417680 332277
MEM6 100000 500000 999998 146924 100000 46924 120792 5LVBQDK 46 46 132494647 2806211 761792 99031 114399838 259285206 50398 0 30427903 329299
MEM6 100000 500000 999998 147034 100000 47034 120132 5LVBQDK 47 47 136122060 2909078 745059 99781 112511478 253638767 53707 0 30877389 353002
MEM6 100000 500000 999998 147135 100000 47135 121023 5LVBQDK 46 46 133322499 2846555 747145 97600 107262469 244981564 51970 0 29739409 333060
MEM6 100000 500000 999998 147277 100000 47277 120653 5LVBQDK 46 46 134495746 2771780 754070 97155 113509455 259732141 52404 0 30555438 328536
MEM6 100000 500000 999998 147391 100000 47391 121841 6LVBQDK 47 47 136184723 2823236 756305 99045 118154248 266297164 52482 0 30698035 340520
MEM6 100000 500000 999998 147183 100000 47183 121202 6LVBQDK 47 47 138962306 2880545 775647 98377 113906828 265541531 49860 0 30984423 332285
MEM6 100000 500000 999998 146966 100000 46966 122422 6LVBQDK 47 47 135978096 2866631 766519 102769 112716778 248161818 53283 0 30528473 349411
MEM6 100000 500000 999998 147096 100000 47096 122782 6LVBQDK 47 47 137622120 2880026 758020 98380 118007493 265595739 51614 0 30930334 340884
MEM6 100000 500000 999998 147104 100000 47104 122686 6LVBQDK 46 46 133703979 2808628 743113 100324 107784169 244796864 51032 0 30503353 334302
MEM6 100000 500000 999998 146938 100000 46938 122272 6LVBQDK 47 47 136846443 2812327 734875 100181 117606677 266475236 57972 0 30854829 329594
MEM6 100000 500000 999998 147169 100000 47169 121814 6LVBQDK 47 47 136276212 2869560 750693 97733 108019917 254576748 57861 0 31166995 335611
MEM6 100000 500000 999998 147251 100000 47251 121555 6LVBQDK 47 47 136428707 2846932 755546 100523 118319942 267482223 53441 0 30830545 343556
MEM6 100000 500000 999998 147311 100000 47311 121926 6LVBQDK 46 46 137594224 2863504 744821 95728 115798654 262220179 57596 0 30895880 331136
MEM6 100000 500000 999998 147437 100000 47437 121961 6LVBQDK 47 47 137984691 2912196 749765 96701 107695875 240861258 54672 0 30535232 331178
MEM6 100000 500000 999998 147140 147140 0 0 BINH 82 82 256936952 2975013 778246 78663 193336668 520283877 48460 0 83524016 1181774
MEM6 100000 500000 999998 147037 147037 0 0 BINH 82 82 259741946 2736688 708531 78163 192238835 519651911 47288 0 83688266 1185206
MEM6 100000 500000 999998 146937 146937 0 0 BINH 82 82 259340700 2733158 713231 78084 189749155 516659506 47313 0 83389049 1181672
MEM6 100000 500000 999998 147322 147322 0 0 BINH 82 82 260108567 2718834 734953 77582 186446942 508784956 43508 0 83587948 1168776
MEM6 100000 500000 999998 146880 146880 0 0 BINH 82 82 256700824 2946655 771788 78728 194322649 522302753 44821 0 83540182 1185673
MEM6 100000 500000 999998 146909 146909 0 0 BINH 82 82 259565941 2965193 817976 80559 194045883 520434850 42159 0 83496524 1184391
MEM6 100000 500000 999998 147172 147172 0 0 BINH 82 82 259718078 2973515 781382 77774 187807805 510617980 43083 0 83621297 1188647
MEM6 100000 500000 999998 147007 147007 0 0 BINH 82 82 259799692 2971254 775898 80153 187051060 507875771 43572 0 82579951 1164663
MEM6 100000 500000 999998 146965 146965 0 0 BINH 83 83 259980719 2965554 816734 81327 196957962 521639185 46681 0 83592775 1184726
MEM6 100000 500000 999998 147139 147139 0 0 BINH 82 82 259920012 2965475 783882 78312 188598865 519174967 42862 0 83540105 1185141
MEM6 100000 500000 999998 100000 100000 47244 0 FIBH 107 107 270892459 5849632 1651559 211370 263295384 415034197 165691 0 58292711 1646710
MEM6 100000 500000 999998 100000 100000 47017 0 FIBH 108 108 271540696 5801587 1630381 209082 263428119 413938963 172811 0 58422954 1636010
MEM6 100000 500000 999998 100000 100000 47193 0 FIBH 108 108 271606954 5616402 1516313 218199 262973947 414674602 168470 0 58496451 1641766
MEM6 100000 500000 999998 100000 100000 47072 0 FIBH 107 107 271172517 5540792 1502369 197041 259235300 411662027 175833 0 58320892 1630716
MEM6 100000 500000 999998 100000 100000 47475 0 FIBH 107 107 271252660 5501415 1460839 203336 258764869 411408861 169416 0 58376329 1633200
MEM6 100000 500000 999998 100000 100000 47042 0 FIBH 106 106 271272862 5266585 1363512 198049 257528692 411297506 171685 0 58272990 1627698
MEM6 100000 500000 999998 100000 100000 46881 0 FIBH 107 107 271078663 5642298 1521923 211869 260625123 412066051 171898 0 58301622 1628910
MEM6 100000 500000 999998 100000 100000 47006 0 FIBH 107 107 271338664 5636932 1518097 203747 259773937 412997375 172602 0 58372723 1646199
MEM6 100000 500000 999998 100000 100000 47015 0 FIBH 107 107 271133809 5211105 1383950 194939 259113544 414152009 174608 0 58365684 1632534
MEM6 100000 500000 999998 100000 100000 46928 0 FIBH 106 106 270629268 5286510 1412730 194302 258032394 412349285 176566 0 58248345 1639020
MEM7 100000 500000 9999980 146789 146789 0 41007198 1LVBQ 445 445 1084549069 16319628 1227855 465394 878135382 2137028877 176101 98305 330761584 408109
MEM7 100000 500000 9999980 147173 147173 0 42008865 1LVBQ 394 394 1105166018 16567452 1232858 461375 742763538 2166816101 184808 98305 334445239 407453
MEM7 100000 500000 9999980 147240 147240 0 45044701 1LVBQ 402 402 1155426885 17570351 1236736 464437 761463560 2252809994 176095 98305 344910047 404604
MEM7 100000 500000 9999980 147020 147020 0 46012391 1LVBQ 406 406 1172701509 17945614 1236852 459298 777023330 2293009361 183235 98305 348495458 410922
MEM7 100000 500000 9999980 146996 146996 0 43577392 1LVBQ 400 400 1131604708 17206678 1233944 467608 753696219 2199032361 173544 98305 339825117 401487
MEM7 100000 500000 9999980 147176 147176 0 45359072 1LVBQ 404 404 1160465689 17644048 1233213 464331 766662766 2269357532 177862 98305 346126174 406016
MEM7 100000 500000 9999980 146969 146969 0 44972569 1LVBQ 403 403 1155100100 17486032 1235335 463431 766406173 2256062178 175796 98305 345344240 408190
MEM7 100000 500000 9999980 147089 147089 0 43212339 1LVBQ 397 397 1125756267 16982538 1233560 462802 754495780 2221195671 176859 98305 339254821 406578
MEM7 100000 500000 9999980 147195 147195 0 45767213 1LVBQ 403 403 1172348486 17886307 1237838 468791 777090147 2279103604 180138 98305 347691071 405496
MEM7 100000 500000 9999980 147065 147065 0 48939880 1LVBQ 406 406 1227513779 19048887 1234804 462328 792659436 2366983910 183680 98305 359647840 408088
MEM7 100000 500000 9999980 147092 147092 0 20390495 2LVBQ 263 263 1161168181 9051100 622802 95583 623752516 2367499317 61362 0 462626620 364657
MEM7 100000 500000 9999980 147112 147112 0 20537665 2LVBQ 264 264 1174640881 9095482 620447 97066 622131570 2381020481 61456 0 466521976 367596
MEM7 100000 500000 9999980 146859 146859 0 20474360 2LVBQ 276 276 1167906343 9091528 618909 107780 655927418 2371160979 62356 0 463479577 366602
MEM7 100000 500000 9999980 147220 147220 0 20395389 2LVBQ 263 263 1166363664 9062141 619426 92574 614832647 2336646129 60307 0 463259268 367838
MEM7 100000 500000 9999980 147014 147014 0 20454430 2LVBQ 261 261 1167331590 9066558 619039 95441 618179771 2360883816 60843 0 464756387 367266
MEM7 100000 500000 9999980 147172 147172 0 20429648 2LVBQ 265 265 1171692783 9091651 618297 117182 625259889 2367633840 60476 0 464942915 367165
MEM7 100000 500000 9999980 147216 147216 0 20506295 2LVBQ 264 264 1166676867 9079374 618391 93569 624166560 2365898880 59219 0 463682150 366612
MEM7 100000 500000 9999980 147022 147022 0 20513660 2LVBQ 264 264 1175094369 9088390 618662 117091 621586286 2361589958 58091 0 465773529 365656
MEM7 100000 500000 9999980 146799 146799 0 20465236 2LVBQ 264 264 1166352513 9105791 621023 107503 621335558 2348874331 57054 0 462817307 365940
MEM7 100000 500000 9999980 146792 146792 0 20429744 2LVBQ 265 265 1170298496 9095212 619494 94102 624705585 2361999956 58829 0 463825016 364209
MEM7 100000 500000 9999980 147177 147177 0 154116 3LVBQ 44 44 145324216 1876423 495021 76496 108231551 302137112 46990 0 53579466 237845
MEM7 100000 500000 9999980 147297 147297 0 152082 3LVBQ 44 44 147451757 1890143 498422 75575 106475286 293764712 45044 0 52419220 231694
MEM7 100000 500000 9999980 147043 147043 0 152798 3LVBQ 44 44 147092969 1885726 497366 74223 105549263 292892690 44429 0 52312272 231716
MEM7 100000 500000 9999980 147152 147152 0 151289 3LVBQ 45 45 147692349 1872916 502070 73875 108172063 298326853 45477 0 53198475 246698
MEM7 100000 500000 9999980 147206 147206 0 149420 3LVBQ 44 44 145464812 1888671 506236 76215 105345108 292424885 43678 0 52351415 239154
MEM7 100000 500000 9999980 147260 147260 0 149785 3LVBQ 44 44 144353146 1901614 500293 75342 104857730 293997834 44603 0 52195513 231498
MEM7 100000 500000 9999980 147170 147170 0 148922 3LVBQ 46 46 151620211 1914175 508509 80592 113499152 316134108 43961 0 54969099 238242
MEM7 100000 500000 9999980 146839 146839 0 150713 3LVBQ 44 44 145509095 1867216 501125 74756 105330555 294122406 46663 0 52272382 235926
MEM7 100000 500000 9999980 147161 147161 0 150065 3LVBQ 45 45 145743100 1880546 497092 78182 108487659 302977896 48202 0 53005037 233692
MEM7 100000 500000 9999980 147101 147101 0 150785 3LVBQ 45 45 148198245 1885123 494927 76264 108648483 304630793 48225 0 53606706 236022
MEM7 100000 500000 9999980 147161 147161 0 333753 4LVBQ 53 54 181824165 1750819 496362 79065 128950262 366227126 42931 0 63491045 299805
MEM7 100000 500000 9999980 146950 146950 0 336665 4LVBQ 52 52 182392298 1746251 497479 75584 127140937 371074295 42955 0 64306252 302776
MEM7 100000 500000 9999980 147125 147125 0 335122 4LVBQ 54 54 185822157 1796027 499503 77463 129624271 378424109 41514 0 65268419 303525
MEM7 100000 500000 9999980 147367 147367 0 334192 4LVBQ 53 53 182639032 1757157 496317 75949 125256828 364165691 42780 0 63529807 297795
MEM7 100000 500000 9999980 147230 147230 0 335080 4LVBQ 53 53 180836330 1760043 500776 75887 126345133 363270541 42672 0 63131598 305145
MEM7 100000 500000 9999980 147019 147019 0 334798 4LVBQ 52 52 182240064 1770681 498538 74315 120917594 354413456 42335 0 62558794 294283
MEM7 100000 500000 9999980 146948 146948 0 333908 4LVBQ 54 54 184987426 1776409 500054 76079 132670007 383322937 41366 0 65412537 298970
MEM7 100000 500000 9999980 147241 147241 0 334841 4LVBQ 56 56 180802776 1750076 503367 76708 129779761 367872934 42609 0 63484660 302317
MEM7 100000 500000 9999980 147173 147173 0 335146 4LVBQ 56 56 176758411 1763163 498073 77325 129551875 362637784 43029 0 62153990 293849
MEM7 100000 500000 9999980 147276 147276 0 334413 4LVBQ 56 56 181794606 1748531 491860 75968 135474941 375073029 43564 0 63667810 300636
MEM7 100000 500000 9999980 147358 147358 0 514625 5LVBQ 64 64 213108657 1739920 490268 75406 146828084 432864875 42930 0 72752141 335356
MEM7 100000 500000 9999980 147269 147269 0 511154 5LVBQ 63 63 214336489 1726153 491894 78314 149059940 436737727 42792 0 73419690 342304
MEM7 100000 500000 9999980 147088 147088 0 514787 5LVBQ 64 64 213755343 1738735 494300 78151 149809493 437102782 41058 0 73263751 337949
MEM7 100000 500000 9999980 147289 147289 0 514590 5LVBQ 64 64 216575229 1748131 501478 74408 145760651 430177058 41294 0 74357139 339386
MEM7 100000 500000 9999980 146832 146832 0 513382 5LVBQ 65 65 218783269 1755398 493347 77649 154593528 453858399 45955 0 76223632 370265
MEM7 100000 500000 9999980 146824 146824 0 512996 5LVBQ 64 64 214133371 1753105 496029 77511 150965517 438445872 41121 0 73494440 337065
MEM7 100000 500000 9999980 147002 147002 0 513217 5LVBQ 64 64 214452412 1745662 497255 76751 145703737 427804248 43041 0 73270100 343384
MEM7 100000 500000 9999980 147302 147302 0 515871 5LVBQ 63 63 213337908 1739324 497671 76201 145762048 429781714 42677 0 72862662 332541
MEM7 100000 500000 9999980 147321 147321 0 513626 5LVBQ 63 63 211028835 1754968 496471 74117 149130193 435677269 43317 0 73492120 336617
MEM7 100000 500000 9999980 146942 146942 0 514839 5LVBQ 64 64 213714720 1737168 505971 73860 150332751 436762028 41838 0 73654990 343359
MEM7 100000 500000 9999980 146878 146878 0 681246 6LVBQ 73 73 250179740 1730576 495456 78648 170271356 518743769 43686 0 85803756 386237
MEM7 100000 500000 9999980 146980 146980 0 684076 6LVBQ 74 74 256186306 1735699 496919 78515 174986826 522838445 42923 0 86654887 387161
MEM7 100000 500000 9999980 147323 147323 0 681178 6LVBQ 73 73 256834683 1767926 501236 76426 168054798 523043453 40679 0 87226095 390654
MEM7 100000 500000 9999980 147097 147097 0 680153 6LVBQ 74 74 255692011 1742453 491239 74855 169281576 509054872 43123 0 85817650 398904
MEM7 100000 500000 9999980 147154 147154 0 679910 6LVBQ 74 74 255531898 1736910 497672 74253 174893197 524470856 42774 0 86504909 391477
MEM7 100000 500000 9999980 147249 147249 0 679569 6LVBQ 74 74 257981222 1745325 505962 76836 167342958 518797223 41892 0 87260164 394352
MEM7 100000 500000 9999980 147180 147180 0 681616 6LVBQ 74 74 252139263 1743525 497247 79982 170811674 510021271 42437 0 85486360 383819
MEM7 100000 500000 9999980 147030 147030 0 681431 6LVBQ 73 73 255059700 1736235 500583 77424 174113332 524111961 40880 0 86403464 385063
MEM7 100000 500000 9999980 147170 147170 0 680924 6LVBQ 73 73 257549622 1752551 501048 78232 172135199 528209623 39268 0 87350714 391439
MEM7 100000 500000 9999980 147166 147166 0 682355 6LVBQ 73 73 253390081 1733541 494527 76574 166579508 507912198 40532 0 85884501 382646
MEM7 100000 500000 9999980 146940 100000 46940 43810334 1LVBQDK 207 207 763452680 9302902 1201243 310092 425502252 1173443656 114327 32769 131248104 249375
MEM7 100000 500000 9999980 147326 100000 47326 44606615 1LVBQDK 208 208 768787422 9429896 1214096 315674 431835940 1200336023 121665 32769 132932603 250485
MEM7 100000 500000 9999980 147279 100000 47279 47461175 1LVBQDK 213 213 809669141 9776248 1212176 324526 437460434 1242014305 117664 32769 137862084 250448
MEM7 100000 500000 9999980 146850 100000 46850 41014055 1LVBQDK 200 200 722641545 9011924 1201575 309615 414493714 1138491239 116487 32769 126767112 251907
MEM7 100000 500000 9999980 146903 100000 46903 43945288 1LVBQDK 205 205 760493510 9320759 1202951 315334 424289656 1183657897 126618 32769 131986251 251776
MEM7 100000 500000 9999980 147455 100000 47455 44631408 1LVBQDK 207 207 772417651 9425028 1207860 319476 431312676 1210379863 116496 32769 133457378 251203
MEM7 100000 500000 9999980 147085 100000 47085 45001884 1LVBQDK 208 208 779217818 9450815 1205621 318180 430579525 1193665013 111751 32769 133564131 250908
MEM7 100000 500000 9999980 146866 100000 46866 48337724 1LVBQDK 215 215 824155154 9862364 1209574 327887 446885579 1257621180 117709 32769 139568156 250586
MEM7 100000 500000 9999980 147200 100000 47200 46896094 1LVBQDK 211 211 801123888 9620896 1209670 325540 448125218 1248389231 126574 32769 137368376 250571
MEM7 100000 500000 9999980 147287 100000 47287 47699575 1LVBQDK 214 214 813894048 9755881 1213091 324210 448084933 1250437410 114107 32769 138558597 250595
MEM7 100000 500000 9999980 147289 100000 47289 18809420 2LVBQDK 74 74 331076262 3915819 774066 91503 179508424 482439956 52920 0 58881249 278782
MEM7 100000 500000 9999980 147126 100000 47126 18879895 2LVBQDK 75 75 337707772 3903777 771093 91123 175885043 477301169 51172 0 59710167 277839
MEM7 100000 500000 9999980 146872 100000 46872 18675099 2LVBQDK 75 75 328482672 3907874 771886 91693 178196101 477654405 56417 0 58718702 278752
MEM7 100000 500000 9999980 147132 100000 47132 18701406 2LVBQDK 74 74 335070719 3912754 771421 91471 179489153 487928219 52395 0 59359146 276950
MEM7 100000 500000 9999980 147045 100000 47045 18716526 2LVBQDK 74 74 330355967 3929429 772683 92287 173744598 466279531 52400 0 58485900 277605
MEM7 100000 500000 9999980 147078 100000 47078 18777859 2LVBQDK 76 76 337597224 3909090 768769 108819 178959669 486316117 51217 0 59701433 277756
MEM7 100000 500000 9999980 146932 100000 46932 18758676 2LVBQDK 75 75 329123555 3906302 771574 97154 179071280 477497880 54406 0 58884229 278656
MEM7 100000 500000 9999980 147029 100000 47029 18884845 2LVBQDK 75 75 338442695 3921460 764590 97258 175034661 481088469 51439 0 59793097 276698
MEM7 100000 500000 9999980 147106 100000 47106 18774068 2LVBQDK 75 75 329942836 3903282 770541 98317 179627126 479850973 51125 0 59040762 279290
MEM7 100000 500000 9999980 147137 100000 47137 18790436 2LVBQDK 77 77 338944494 3926033 773421 118856 174465380 463218908 50240 0 58938689 275733
MEM7 100000 500000 9999980 147133 100000 47133 145481 3LVBQDK 43 43 101880813 2516480 735808 107475 103605792 200722628 52710 0 27805787 279811
MEM7 100000 500000 9999980 146892 100002 46890 147568 3LVBQDK 42 42 102512002 2524260 735751 103762 103972685 208352123 55063 0 27120802 276405
MEM7 100000 500000 9999980 147479 100001 47478 146262 3LVBQDK 42 42 101308131 2503307 729001 97418 97677672 193918586 56949 0 27344915 272783
MEM7 100000 500000 9999980 147224 100001 47223 149960 3LVBQDK 43 43 102781232 2520907 745457 108417 98467257 190035744 54064 0 27348896 267171
MEM7 100000 500000 9999980 147374 100003 47371 150447 3LVBQDK 43 43 104458141 2572426 751295 105919 99236353 199984912 49562 0 27551777 266820
MEM7 100000 500000 9999980 147225 100001 47224 150807 3LVBQDK 42 42 103126131 2583720 755361 97399 95056318 190048229 46522 0 27239637 263740
MEM7 100000 500000 9999980 146939 100001 46938 149377 3LVBQDK 42 42 105257936 2489873 735949 106145 98871018 199078895 50560 0 28113778 272251
MEM7 100000 500000 9999980 147051 100000 47051 148873 3LVBQDK 41 41 101203228 2512703 729270 102029 106313847 208082316 55839 0 27702432 278190
MEM7 100000 500000 9999980 147341 100002 47339 146755 3LVBQDK 41 41 101617768 2523226 736945 97987 95256257 190542677 54984 0 27266361 262420
MEM7 100000 500000 9999980 147053 100001 47052 148655 3LVBQDK 41 41 106387496 2603694 743519 103161 92885138 188207424 51197 0 27496167 268276
