nome n m c insert extractMin dk bkmp upd fila cpu_time wall_time l1_ac l1_miss llc_ac llc_miss cycles inst dtlb page_faults branch_inst branch_miss
FLA 1070376 2712798 214013 1070376 1070376 102063 0 1070376 5LVBQDK 350 350 1199355451 8742760 848304 381128 823057450 2244374065 57783 0 292102666 3773434
FLA 1070376 2712798 214013 1070376 1070376 102182 0 1070376 5LVBQDK 351 351 1186392104 9539533 953468 424389 824892293 2222693366 73837 0 289210747 3670354
FLA 1070376 2712798 214013 1070376 1070376 101487 0 1070376 6LVBQDK 382 382 1305653943 8372348 886908 427886 907293140 2456423700 51479 0 310176434 4036120
FLA 1070376 2712798 214013 1070376 1070376 102177 0 1070376 6LVBQDK 376 376 1290557479 9675982 959632 427742 887450220 2428834899 78990 0 307909327 3833493
FLA 1070376 2712798 214013 1070376 1070376 101797 0 1070376 6LVBQDK 380 380 1298154083 8991267 946527 457420 896870359 2439419544 68766 0 308842912 3955677
FLA 1070376 2712798 214013 1070376 1070376 102144 0 1070376 6LVBQDK 375 375 1288796326 9822757 973703 437019 888376447 2431822467 72573 0 306906892 3806676
FLA 1070376 2712798 214013 1070376 1070376 102209 0 1070376 6LVBQDK 376 376 1282835777 10443679 1042229 462537 887228486 2420604528 102865 0 305907816 3771097
FLA 1070376 2712798 214013 1070376 1070376 102124 0 1070376 6LVBQDK 383 383 1291180016 9997987 1027099 501981 908631351 2432847475 103574 0 307113883 3890435
FLA 1070376 2712798 214013 1070376 1070376 102004 0 1070376 6LVBQDK 371 371 1300434353 8812078 838997 365461 877006972 2446652718 59959 0 309197615 3896340
FLA 1070376 2712798 214013 1070376 1070376 101796 0 1070376 6LVBQDK 383 383 1291988314 9628724 997623 491599 907842111 2433420652 90153 0 307540959 3912327
FLA 1070376 2712798 214013 1070376 1070376 102022 0 1070376 6LVBQDK 361 361 1283304463 10154606 1029426 483143 879827510 2411050465 95136 0 306054265 3803347
FLA 1070376 2712798 214013 1070376 1070376 102072 0 1070376 6LVBQDK 358 358 1295916459 9541565 961319 485923 880166628 2436323560 73287 0 308170086 3928096
FLA 1070376 2712798 214013 1172451 1172451 0 0 0 BINH 385 385 1304397957 5505258 859169 381768 941577198 2622951949 56646 0 435311339 5670690
FLA 1070376 2712798 214013 1172584 1172584 0 0 0 BINH 381 381 1294072219 5325162 829323 364466 934599866 2608095190 53381 0 432066851 5540619
FLA 1070376 2712798 214013 1172159 1172159 0 0 0 BINH 369 369 1257987319 4793150 724071 333980 898872410 2526331601 49755 0 421107480 5370649
FLA 1070376 2712798 214013 1172905 1172905 0 0 0 BINH 385 385 1299042725 5450035 855231 393657 940576512 2609222680 63021 0 433467253 5704891
FLA 1070376 2712798 214013 1172288 1172288 0 0 0 BINH 373 373 1272532332 5005946 761748 328516 912624384 2562492669 45420 0 424753305 5440841
FLA 1070376 2712798 214013 1171523 1171523 0 0 0 BINH 371 371 1244051749 4607451 778232 390480 904433088 2506851823 35777 0 417035381 5373185
FLA 1070376 2712798 214013 1172780 1172780 0 0 0 BINH 381 382 1279960844 5177204 833119 405366 933916803 2578578616 52320 0 427685338 5581396
FLA 1070376 2712798 214013 1172772 1172772 0 0 0 BINH 385 385 1299392074 5458418 860677 386350 940744029 2618530889 56186 0 433882772 5667330
FLA 1070376 2712798 214013 1172500 1172500 0 0 0 BINH 388 388 1296811648 5516962 884929 419295 945170878 2603777436 60962 0 432220016 5735635
FLA 1070376 2712798 214013 1172421 1172421 0 0 0 BINH 369 369 1259042821 4794407 724666 326029 896697846 2519824949 42538 0 420114415 5373746
FLA 1070376 2712798 214013 1070376 1070376 100985 0 0 FIBH 537 537 1793753504 13130054 1309911 627578 1348851554 2682712502 97278 0 373748747 9395674
FLA 1070376 2712798 214013 1070376 1070376 101683 0 0 FIBH 534 534 1783730062 11372865 1286175 619802 1336710369 2663555756 90625 0 372049572 9364407
FLA 1070376 2712798 214013 1070376 1070376 102144 0 0 FIBH 557 557 1860494786 11807209 1438407 631942 1392479422 2756541252 123895 0 382577555 9659196
FLA 1070376 2712798 214013 1070376 1070376 102688 0 0 FIBH 553 553 1829384840 11384077 1435670 703721 1390591507 2722650583 116955 0 378350042 9601244
FLA 1070376 2712798 214013 1070376 1070376 102268 0 0 FIBH 560 560 1848534252 15275266 1505996 700822 1403574873 2753533798 157134 0 381780020 9686970
FLA 1070376 2712798 214013 1070376 1070376 102232 0 0 FIBH 568 568 1869122335 12183957 1526134 734010 1423589835 2779264933 150053 0 384667784 9741342
FLA 1070376 2712798 214013 1070376 1070376 101875 0 0 FIBH 537 537 1815353251 13751825 1252854 543159 1345893897 2715318169 106332 0 376936239 9410958
FLA 1070376 2712798 214013 1070376 1070376 101894 0 0 FIBH 546 546 1805835817 10624101 1394364 679345 1369702687 2705442027 101290 0 375898952 9507892
FLA 1070376 2712798 214013 1070376 1070376 102140 0 0 FIBH 568 568 1879245336 15995472 1541659 686505 1418112711 2784077337 162683 0 385281285 9730775
FLA 1070376 2712798 214013 1070376 1070376 101943 0 0 FIBH 549 549 1836375744 11300159 1369727 615139 1370143635 2727824243 119183 0 379785943 9490320
LKS 2758119 6885658 138911 2987143 2987143 0 16177346 0 1LVBQ 702 702 1821603531 33488489 5177912 2085513 1680454198 3683213419 372110 0 659979537 6365464
LKS 2758119 6885658 138911 2985974 2985974 0 10622232 0 1LVBQ 733 733 1733003724 32888457 5765892 2430336 1744278205 3576400861 566038 0 647988818 6579132
LKS 2758119 6885658 138911 2988675 2988675 0 9419631 0 1LVBQ 733 733 1718078369 32623997 5752133 2448846 1741595559 3541361707 555508 0 645779457 6621599
LKS 2758119 6885658 138911 2986336 2986336 0 12970514 0 1LVBQ 743 743 1776533387 33486535 5706895 2462850 1767844812 3648847576 537183 0 656819193 6626226
LKS 2758119 6885658 138911 2985826 2985826 0 11648102 0 1LVBQ 740 740 1749990809 33213610 5785374 2481050 1754791559 3604840915 566311 0 652269207 6636468
LKS 2758119 6885658 138911 2986115 2986115 0 19105314 0 1LVBQ 729 729 1872077615 34310358 5290627 2247067 1738208624 3761120409 354313 0 669278864 6489652
LKS 2758119 6885658 138911 2983203 2983203 0 13469622 0 1LVBQ 718 718 1793749146 33950673 5771139 2218857 1718871584 3666689161 635237 0 661666349 6503823
LKS 2758119 6885658 138911 2986688 2986688 0 17282916 0 1LVBQ 732 732 1838136169 33900206 5356206 2314630 1746776567 3738985183 392753 0 665025179 6542143
LKS 2758119 6885658 138911 2986314 2986314 0 19604905 0 1LVBQ 731 731 1874803537 34191730 5285382 2265536 1744790108 3801666827 337161 0 671732155 6482264
LKS 2758119 6885658 138911 2988385 2988385 0 11218569 0 1LVBQ 725 725 1745521852 32879088 5674922 2356021 1729747014 3589030999 536199 0 649875992 6580108
LKS 2758119 6885658 138911 2990533 2990533 0 16123343 32115 2LVBQ 776 776 2608733682 25600993 2967097 1358187 1882227147 5336839417 265000 0 1014085309 6052674
LKS 2758119 6885658 138911 2986810 2986810 0 12239915 24251 2LVBQ 742 742 2408664052 26622153 3304531 1476174 1809459512 4939957271 344690 0 933443826 6040046
LKS 2758119 6885658 138911 2988059 2988059 0 12609445 25379 2LVBQ 750 750 2422655839 26571572 3369498 1491153 1828407359 4968126478 354625 0 939456038 6084807
LKS 2758119 6885658 138911 2986154 2986154 0 12070873 24184 2LVBQ 742 742 2398944317 26633139 3352896 1483131 1811191242 4911298922 358936 0 929483995 6075097
LKS 2758119 6885658 138911 2986332 2986332 0 15868146 32011 2LVBQ 783 783 2596293092 25823157 3133611 1488822 1894467245 5287317043 277655 0 1006006525 6144899
LKS 2758119 6885658 138911 2986728 2986728 0 13008014 25808 2LVBQ 752 752 2450157032 26346474 3340783 1482990 1828662337 5018889398 367055 0 949598641 6084377
LKS 2758119 6885658 138911 2986455 2986455 0 19677778 39803 2LVBQ 815 815 2789527168 24719530 2829472 1424465 1974940683 5687713750 196192 0 1082442941 6164887
LKS 2758119 6885658 138911 2987364 2987364 0 17198364 34304 2LVBQ 776 776 2661798218 25312054 2903736 1280402 1875634985 5435088382 279657 0 1033451136 5999977
LKS 2758119 6885658 138911 2985251 2985251 0 16443454 32790 2LVBQ 770 770 2624522027 25554723 2967988 1316361 1867509920 5378389822 296380 0 1019373983 6010547
LKS 2758119 6885658 138911 2986118 2986118 0 14651613 29573 2LVBQ 777 777 2532913975 26316583 3320278 1511371 1884633568 5178961491 357683 0 982508697 6167619
LKS 2758119 6885658 138911 2986665 2986665 0 0 2986665 3LVBQ 947 947 3349767895 19434797 2848382 1348200 2275552658 6827454380 208791 0 1238649950 7463219
LKS 2758119 6885658 138911 2988113 2988113 0 0 2988113 3LVBQ 897 898 3077663579 21207413 3358588 1482010 2158969008 6277875267 346190 0 1132896924 7223807
LKS 2758119 6885658 138911 2986179 2986179 0 0 2986179 3LVBQ 907 907 3148890824 20896831 3261552 1418378 2177365772 6414130011 336289 0 1158667072 7277128
LKS 2758119 6885658 138911 2986423 2986423 0 0 2986423 3LVBQ 901 901 3176703574 20615425 3021912 1314717 2159188616 6461974487 285051 0 1169170162 7187869
LKS 2758119 6885658 138911 2986771 2986771 0 0 2986771 3LVBQ 894 894 3109219332 20943264 3183928 1422127 2146906690 6348917689 299204 0 1144278911 7203569
LKS 2758119 6885658 138911 2983316 2983316 0 0 2983316 3LVBQ 913 913 3254455781 20806117 3138679 1236376 2193260664 6635318037 388315 0 1200664115 7189407
LKS 2758119 6885658 138911 2986650 2986650 0 0 2986650 3LVBQ 939 939 3360932818 19323155 2764671 1326823 2254971897 6846197873 187091 0 1243002457 7407274
LKS 2758119 6885658 138911 2983114 2983114 0 0 2983114 3LVBQ 916 916 3296142014 20274316 2911740 1196968 2195818915 6719720674 306146 0 1216777617 7228646
LKS 2758119 6885658 138911 2989899 2989899 0 0 2989899 3LVBQ 905 905 3161186370 20812577 3195278 1391406 2179238865 6453045824 327772 0 1164259893 7274487
LKS 2758119 6885658 138911 2986105 2986105 0 0 2986105 3LVBQ 918 919 3222436952 20239329 3102483 1427423 2200375143 6559719308 276117 0 1188014078 7374268
LKS 2758119 6885658 138911 2987113 2987113 0 0 2987113 4LVBQ 984 984 3601587359 18347490 2602218 1104389 2357202307 7329438385 197921 0 1304981049 7747115
LKS 2758119 6885658 138911 2990046 2990046 0 0 2990046 4LVBQ 977 977 3488551670 19747420 3073307 1319346 2350718790 7107419958 288921 0 1262408128 7687845
LKS 2758119 6885658 138911 2990087 2990087 0 0 2990087 4LVBQ 983 983 3566359048 19033001 2765159 1209890 2354877559 7261385240 227594 0 1290838950 7713465
LKS 2758119 6885658 138911 2983194 2983194 0 0 2983194 4LVBQ 992 992 3525144547 19416701 2964434 1180368 2350159456 7175098475 310564 0 1276771825 7654637
LKS 2758119 6885658 138911 2986646 2986646 0 0 2986646 4LVBQ 1032 1032 3429292982 20098030 3134377 1306812 2375330041 6982571019 282311 0 1239067082 7563614
LKS 2758119 6885658 138911 2986336 2986336 0 0 2986336 4LVBQ 1031 1031 3394838684 20387572 3313040 1401256 2391336848 6928762988 328048 0 1228106475 7502710
LKS 2758119 6885658 138911 2986055 2986055 0 0 2986055 4LVBQ 1034 1034 3451162224 20069020 3188889 1312211 2390137932 7020712301 323475 0 1247984154 7570346
LKS 2758119 6885658 138911 2986379 2986379 0 0 2986379 4LVBQ 1029 1029 3448020103 19789584 3109343 1313977 2386254215 7019649105 273261 0 1246544212 7534987
LKS 2758119 6885658 138911 2987314 2987314 0 0 2987314 4LVBQ 1030 1030 3410138410 20295717 3313950 1397879 2390776907 6948414736 331907 0 1232438483 7552515
LKS 2758119 6885658 138911 2985783 2985783 0 0 2985783 4LVBQ 1038 1038 3409602110 20302728 3373140 1453546 2409746840 6936812599 342111 0 1230317881 7584966
LKS 2758119 6885658 138911 2990212 2990212 0 0 2990212 5LVBQ 1113 1113 3786321871 19429178 3055546 1302689 2597633047 7715298600 276550 0 1349191195 8703054
LKS 2758119 6885658 138911 2987449 2987449 0 0 2987449 5LVBQ 1100 1100 3699654764 20082836 3317025 1419696 2560416964 7528215265 310659 0 1317172570 8354597
LKS 2758119 6885658 138911 2989013 2989013 0 0 2989013 5LVBQ 1110 1111 3793939270 19041397 2976864 1255530 2589681615 7727850020 270475 0 1352806748 8690747
LKS 2758119 6885658 138911 2987274 2987274 0 0 2987274 5LVBQ 1119 1120 3721531396 20061046 3344672 1381875 2617545429 7577980435 340220 0 1325727989 8500949
LKS 2758119 6885658 138911 2989940 2989940 0 0 2989940 5LVBQ 1110 1110 3768691606 19483157 3131639 1336376 2590683708 7676910329 295883 0 1343763293 8638899
LKS 2758119 6885658 138911 2986489 2986489 0 0 2986489 5LVBQ 1127 1127 3870824301 18149451 2830745 1271024 2627018394 7872093288 194846 0 1379589611 8999749
LKS 2758119 6885658 138911 2986986 2986986 0 0 2986986 5LVBQ 1104 1104 3678152972 20600143 3464510 1515236 2587444901 7498521882 370299 0 1309358496 8356844
LKS 2758119 6885658 138911 2988934 2988934 0 0 2988934 5LVBQ 1104 1104 3778073840 19477105 3066560 1292146 2579394690 7696441235 294186 0 1346964125 8631350
LKS 2758119 6885658 138911 2984668 2984668 0 0 2984668 5LVBQ 1110 1110 3902881798 17786649 2469231 1007342 2592715890 7948674539 166532 0 1393419118 8935133
LKS 2758119 6885658 138911 2987000 2987000 0 0 2987000 5LVBQ 1050 1050 3734451124 19705458 3145534 1346618 2513337261 7611513880 282130 0 1330310387 8438227
LKS 2758119 6885658 138911 2986653 2986653 0 0 2986653 6LVBQ 1092 1092 3970437213 19907599 3098472 1302929 2630183750 8082754630 310571 0 1401865590 8887100
LKS 2758119 6885658 138911 2986477 2986477 0 0 2986477 6LVBQ 1153 1153 4088368595 18388104 2808689 1348389 2773131643 8321238780 194271 0 1446209397 9505364
LKS 2758119 6885658 138911 2983092 2983092 0 0 2983092 6LVBQ 1101 1101 4035135475 19105653 2814242 1188835 2646108183 8231518316 260846 0 1427711406 9158287
LKS 2758119 6885658 138911 2986651 2986651 0 0 2986651 6LVBQ 1150 1150 4078034233 18478771 2845875 1354518 2769037299 8302134197 200454 0 1440505612 9442929
LKS 2758119 6885658 138911 2986978 2986978 0 0 2986978 6LVBQ 1099 1099 3939365313 20174151 3277479 1441947 2641039177 8011691949 327263 0 1389679075 8785343
LKS 2758119 6885658 138911 2986875 2986875 0 0 2986875 6LVBQ 1123 1123 3920585909 20519084 3382649 1507325 2703757429 7986772610 342564 0 1384794188 8740386
LKS 2758119 6885658 138911 2986341 2986341 0 0 2986341 6LVBQ 1111 1111 4014854004 19420472 3053409 1388277 2671776258 8181585118 262858 0 1418619822 9168930
LKS 2758119 6885658 138911 2986358 2986358 0 0 2986358 6LVBQ 1127 1127 3920932555 20593152 3437002 1520777 2715121448 7982420524 363764 0 1384533052 8805510
LKS 2758119 6885658 138911 2989947 2989947 0 0 2989947 6LVBQ 1108 1109 4044649117 19007733 2825093 1227329 2658993909 8229971477 244618 0 1429645508 9233647
LKS 2758119 6885658 138911 2989709 2989709 0 0 2989709 6LVBQ 1124 1124 3993686911 19739896 3086776 1339462 2698733296 8123504079 299269 0 1410130700 9074746
LKS 2758119 6885658 138911 2983291 2758119 225172 14861777 0 1LVBQDK 548 548 1479633382 32378257 4264125 1595254 1318030657 2796250760 432254 0 435409112 6411863
LKS 2758119 6885658 138911 2987067 2758119 228948 16945498 0 1LVBQDK 530 530 1507338048 31048124 3717504 1445021 1282624132 2842859167 238856 0 439625579 6225549
LKS 2758119 6885658 138911 2985251 2758119 227132 14784739 0 1LVBQDK 541 541 1472644531 31973685 4046502 1555804 1305801916 2806219794 348427 0 435152480 6342893
LKS 2758119 6885658 138911 2986722 2758119 228603 17770326 0 1LVBQDK 563 563 1516783742 31337887 4043455 1721303 1355134761 2868650712 266981 0 440722026 6400555
LKS 2758119 6885658 138911 2988516 2758119 230397 9972509 0 1LVBQDK 564 564 1414497871 33060925 4563611 1790247 1350157276 2727197056 487273 0 426943841 6576099
LKS 2758119 6885658 138911 2988118 2758119 229999 10901731 0 1LVBQDK 567 567 1428469485 32986258 4563928 1808199 1350057198 2720359097 482223 0 427819818 6565449
LKS 2758119 6885658 138911 2986202 2758119 228083 19470708 0 1LVBQDK 563 563 1539306768 30738637 3887897 1694154 1353716258 2903696712 227339 0 444088325 6393363
LKS 2758119 6885658 138911 2983309 2758119 225190 16972656 0 1LVBQDK 533 533 1502225401 31492855 3855748 1479783 1293822705 2851788395 302816 0 439069753 6225559
LKS 2758119 6885658 138911 2986060 2758119 227941 19686040 0 1LVBQDK 560 560 1541124744 31028782 3926014 1678188 1346636287 2899377590 240931 0 444130405 6358799
LKS 2758119 6885658 138911 2986239 2758119 228120 15359453 0 1LVBQDK 566 567 1485556621 31587081 4099430 1774846 1348137910 2811753527 272349 0 436455026 6453250
LKS 2758119 6885658 138911 2758119 2758119 228232 12185475 24234 2LVBQDK 615 615 1749887707 33044172 3820588 1567157 1503144097 3290183650 473573 0 476584106 6686910
LKS 2758119 6885658 138911 2758119 2758119 232458 15896298 31731 2LVBQDK 605 605 1798483097 30885406 3387517 1486552 1479354991 3350768170 354343 0 483385166 6669101
LKS 2758119 6885658 138911 2758119 2758119 228276 19729818 39931 2LVBQDK 615 615 1850712959 28253673 3140948 1555130 1506650815 3417104752 229933 0 490334356 6649952
LKS 2758119 6885658 138911 2758119 2758119 229493 18752803 37506 2LVBQDK 590 590 1837847199 29285425 3068127 1324440 1454381419 3405104408 293469 0 488245743 6527927
LKS 2758119 6885658 138911 2758119 2758119 228436 15541422 31021 2LVBQDK 605 605 1792695571 31634427 3527427 1456760 1478832242 3338573705 426323 0 482384758 6647687
LKS 2758119 6885658 138911 2758119 2758119 231173 17151520 34184 2LVBQDK 601 601 1818174742 30191960 3205185 1428601 1473851936 3383733294 306680 0 485696656 6619272
LKS 2758119 6885658 138911 2758119 2758119 232364 15142322 30174 2LVBQDK 612 612 1793645790 31794634 3546889 1518720 1490410265 3328275334 410128 0 481709153 6706589
LKS 2758119 6885658 138911 2758119 2758119 228336 17372168 35140 2LVBQDK 618 618 1820294739 29408951 3263828 1576681 1510054933 3379873101 265598 0 485508869 6677309
LKS 2758119 6885658 138911 2758119 2758119 229916 13194084 26207 2LVBQDK 619 619 1766065369 32682495 3831860 1586339 1510138737 3315007838 483315 0 478736181 6745387
LKS 2758119 6885658 138911 2758119 2758119 229180 17510873 35005 2LVBQDK 597 597 1821437330 30241648 3242931 1371516 1462153785 3368226396 342703 0 485486748 6580280
LKS 2758119 6885658 138911 2758119 2758119 228147 0 2758119 3LVBQDK 771 771 2527048400 29313220 3305268 1561764 1904825098 4733470906 314481 0 653750348 8190286
LKS 2758119 6885658 138911 2758119 2758119 231699 0 2758119 3LVBQDK 757 757 2535892182 29841214 3219075 1370355 1856454678 4724557540 361812 0 653772661 8081563
LKS 2758119 6885658 138911 2758119 2758119 228249 0 2758119 3LVBQDK 770 770 2546292055 28474550 3207367 1556707 1901856312 4754646961 272087 0 655994328 8235056
LKS 2758119 6885658 138911 2758119 2758119 228268 0 2758119 3LVBQDK 768 768 2466335250 32540265 3941408 1611350 1897828399 4653049616 554345 0 644713198 8059588
LKS 2758119 6885658 138911 2758119 2758119 227937 0 2758119 3LVBQDK 778 778 2478753923 32267734 4014787 1681712 1915313655 4669989616 568518 0 646264789 8149231
LKS 2758119 6885658 138911 2758119 2758119 228749 0 2758119 3LVBQDK 763 763 2475982716 32201794 3762008 1582958 1882715764 4668083954 478919 0 646591481 8065285
LKS 2758119 6885658 138911 2758119 2758119 228138 0 2758119 3LVBQDK 771 771 2552350028 28340961 3181927 1545001 1900222523 4768238117 262335 0 657243054 8249357
LKS 2758119 6885658 138911 2758119 2758119 229198 0 2758119 3LVBQDK 759 759 2524600985 30624639 3382709 1409663 1865561314 4724652547 420412 0 652809336 8086083
LKS 2758119 6885658 138911 2758119 2758119 230203 0 2758119 3LVBQDK 765 765 2497166668 31683378 3717560 1536976 1877527446 4680410498 503101 0 648818633 8109563
LKS 2758119 6885658 138911 2758119 2758119 228068 0 2758119 3LVBQDK 775 775 2495662955 31421521 3750460 1628750 1904182851 4685024292 465866 0 648350546 8157456
LKS 2758119 6885658 138911 2758119 2758119 228296 0 2758119 4LVBQDK 843 843 2854111576 28138352 3134663 1539425 2077033152 5347409334 256602 0 709548753 8867110
LKS 2758119 6885658 138911 2758119 2758119 227749 0 2758119 4LVBQDK 836 836 2794138139 33373072 3867459 1569337 2051929705 5252856879 568763 0 699694362 8559940
LKS 2758119 6885658 138911 2758119 2758119 228925 0 2758119 4LVBQDK 838 838 2778613772 33777443 3955418 1627508 2062016414 5237339440 563477 0 697304382 8458248
LKS 2758119 6885658 138911 2758119 2758119 226947 0 2758119 4LVBQDK 840 840 2790442764 33525341 3933172 1589375 2062701369 5248891832 596772 0 698631905 8524043
LKS 2758119 6885658 138911 2758119 2758119 229137 0 2758119 4LVBQDK 823 823 2835367048 29968234 3140804 1340208 2021173032 5323228835 324671 0 706708008 8604010
LKS 2758119 6885658 138911 2758119 2758119 231860 0 2758119 4LVBQDK 842 842 2809635522 32323337 3643157 1559718 2070180259 5285926241 462361 0 702104875 8625253
LKS 2758119 6885658 138911 2758119 2758119 225145 0 2758119 4LVBQDK 822 822 2819311609 31403491 3417698 1357954 2012505513 5296814079 466546 0 703350820 8553980
LKS 2758119 6885658 138911 2758119 2758119 228277 0 2758119 4LVBQDK 843 843 2855155514 28156618 3122570 1513654 2069042668 5344929524 252107 0 708921002 8845022
LKS 2758119 6885658 138911 2758119 2758119 228544 0 2758119 4LVBQDK 836 836 2786237828 33573144 3874660 1572083 2049118108 5244716187 546656 0 698389734 8435118
LKS 2758119 6885658 138911 2758119 2758119 228342 0 2758119 4LVBQDK 849 849 2793940912 33094673 3904337 1655095 2086751676 5261269681 542972 0 699617346 8631538
LKS 2758119 6885658 138911 2758119 2758119 227519 0 2758119 5LVBQDK 965 965 3115370325 31687135 3465949 1390794 2254981830 5851342548 446885 0 753716307 9548213
LKS 2758119 6885658 138911 2758119 2758119 230059 0 2758119 5LVBQDK 984 984 3078913984 34604391 4080386 1664689 2307943092 5801042114 605527 0 747589331 9375293
LKS 2758119 6885658 138911 2758119 2758119 227988 0 2758119 5LVBQDK 973 973 3141090381 29306088 3218655 1471819 2280154033 5883119672 295586 0 757499751 9756456
LKS 2758119 6885658 138911 2758119 2758119 228641 0 2758119 5LVBQDK 961 961 3117273658 32084667 3495402 1377926 2255469633 5856515464 464999 0 754061733 9538226
LKS 2758119 6885658 138911 2758119 2758119 228648 0 2758119 5LVBQDK 969 969 3092002896 33645672 3863989 1538701 2282838689 5828543832 540337 0 749825327 9403261
LKS 2758119 6885658 138911 2758119 2758119 228240 0 2758119 5LVBQDK 975 975 3107060118 32126161 3673259 1586471 2304657870 5850680474 426838 0 752767735 9585277
LKS 2758119 6885658 138911 2758119 2758119 231585 0 2758119 5LVBQDK 961 961 3116157376 32223410 3507968 1444484 2265947836 5859485047 432514 0 754783359 9565714
LKS 2758119 6885658 138911 2758119 2758119 229185 0 2758119 5LVBQDK 976 976 3092191352 33981240 3942724 1576956 2309659936 5828494676 558759 0 750229344 9482847
LKS 2758119 6885658 138911 2758119 2758119 227111 0 2758119 5LVBQDK 954 954 3130219229 30631344 3215221 1324344 2246037164 5857053199 353504 0 755318316 9542590
LKS 2758119 6885658 138911 2758119 2758119 226818 0 2758119 5LVBQDK 962 962 3111062500 32430438 3624563 1409517 2270941273 5843398166 502731 0 753069697 9506509
LKS 2758119 6885658 138911 2758119 2758119 228315 0 2758119 6LVBQDK 1021 1021 3346523784 31064220 3399302 1558576 2425762375 6289104196 307689 0 792924094 10090054
LKS 2758119 6885658 138911 2758119 2758119 228509 0 2758119 6LVBQDK 1026 1026 3353392218 30902114 3326549 1493228 2426588249 6287094156 303999 0 793332976 10027166
LKS 2758119 6885658 138911 2758119 2758119 229402 0 2758119 6LVBQDK 997 997 3359022678 30674802 3144158 1270755 2355895234 6303043942 344802 0 795348033 9979005
LKS 2758119 6885658 138911 2758119 2758119 228514 0 2758119 6LVBQDK 1021 1021 3352750448 30813341 3336941 1506585 2425095849 6305798258 309745 0 794222084 10043899
LKS 2758119 6885658 138911 2758119 2758119 229297 0 2758119 6LVBQDK 1003 1003 3343207886 32229465 3437273 1368113 2376507089 6281299451 437077 0 792144933 9904114
LKS 2758119 6885658 138911 2758119 2758119 228516 0 2758119 6LVBQDK 1034 1034 3310034687 34840095 4031649 1624451 2451942358 6225141818 568815 0 786568042 9700133
LKS 2758119 6885658 138911 2758119 2758119 225439 0 2758119 6LVBQDK 998 998 3353042081 31305703 3219476 1306746 2360762894 6282365294 369336 0 793590136 9877580
LKS 2758119 6885658 138911 2758119 2758119 230928 0 2758119 6LVBQDK 1015 1015 3340465939 32939764 3498252 1419389 2403879112 6277547233 444203 0 792263597 9927063
LKS 2758119 6885658 138911 2758119 2758119 228564 0 2758119 6LVBQDK 1011 1011 3321867704 33760669 3692633 1484614 2394537903 6245211286 485934 0 788259778 9741821
LKS 2758119 6885658 138911 2758119 2758119 231503 0 2758119 6LVBQDK 1017 1017 3341521654 32779644 3476815 1424655 2405968153 6271044873 412592 0 791195982 9872375
LKS 2758119 6885658 138911 2990069 2990069 0 0 0 BINH 1017 1017 3405373812 17116666 2711539 1127290 2488855691 6825723576 213956 0 1130258256 15100485
LKS 2758119 6885658 138911 2987474 2987474 0 0 0 BINH 1054 1054 3470504382 18689012 3114049 1309502 2578623677 6946304887 314447 0 1148439661 15512733
LKS 2758119 6885658 138911 2986484 2986484 0 0 0 BINH 1057 1057 3481008958 18808303 3141601 1299279 2590162801 6977801532 314800 0 1152038480 15682019
LKS 2758119 6885658 138911 2986465 2986465 0 0 0 BINH 1049 1049 3465383756 18530039 3063210 1269600 2572982534 6960669720 289392 0 1148354453 15590535
LKS 2758119 6885658 138911 2987513 2987513 0 0 0 BINH 1059 1059 3475445603 18638515 3179094 1340663 2593026924 6969345110 316117 0 1150517871 15639453
LKS 2758119 6885658 138911 2985093 2985093 0 0 0 BINH 1029 1029 3419021358 17713951 2865754 1194241 2517996594 6856905748 268450 0 1134126867 15246489
LKS 2758119 6885658 138911 2988519 2988519 0 0 0 BINH 1067 1067 3500791013 19072026 3193228 1370062 2616131910 7015578218 304148 0 1157601353 15859160
LKS 2758119 6885658 138911 2986532 2986532 0 0 0 BINH 1005 1005 3333439395 15662040 2636374 1199046 2456854591 6695139582 155089 0 1110063932 14717327
LKS 2758119 6885658 138911 2985144 2985144 0 0 0 BINH 1041 1042 3437653036 18091004 2961280 1255575 2547310684 6894065904 283197 0 1139548129 15431542
LKS 2758119 6885658 138911 2986893 2986893 0 0 0 BINH 992 992 3338567512 15824367 2424386 996192 2421078491 6707421527 164773 0 1112049406 14600885
LKS 2758119 6885658 138911 2758119 2758119 231925 0 0 FIBH 1584 1584 5056633837 52451078 6148645 2318293 3950403208 7445571816 1000849 0 1021987187 26408917
LKS 2758119 6885658 138911 2758119 2758119 228587 0 0 FIBH 1590 1590 5065064484 53056297 6164013 2282811 3974181766 7474878527 998786 0 1023610046 26783471
LKS 2758119 6885658 138911 2758119 2758119 228938 0 0 FIBH 1634 1634 5141476216 56198935 6765386 2509748 4077344885 7576806723 1177022 0 1034623957 27021621
LKS 2758119 6885658 138911 2758119 2758119 228840 0 0 FIBH 1644 1644 5145079330 56514323 6923325 2595917 4097799617 7579846687 1231148 0 1035386388 27207104
LKS 2758119 6885658 138911 2758119 2758119 228341 0 0 FIBH 1589 1589 5075738560 52787381 6123705 2302640 3975609931 7488605790 930591 0 1025423857 26673024
LKS 2758119 6885658 138911 2758119 2758119 231511 0 0 FIBH 1609 1609 5094443264 53409966 6550094 2435132 4012076412 7507384932 1100884 0 1027592652 26539962
