nome n m c insert extractMin dk bkmp fila cpu_time wall_time l1_ac l1_miss llc_ac llc_miss cycles inst dtlb page_faults branch_inst branch_miss
COL 435666 1057066 137384 467233 467233 0 5374334 2LVBQ 157 157 556188002 3277671 334458 156688 350559143 1138333055 17186 0 217350751 954844
COL 435666 1057066 137384 466137 466137 0 6171213 2LVBQ 163 163 595491028 3159492 304546 138495 358743441 1213157695 13512 0 232707537 949747
COL 435666 1057066 137384 493170 493170 0 356852 3LVBQ 121 121 387458846 2368411 314843 147882 275495206 797142514 15510 0 136015384 986186
COL 435666 1057066 137384 493743 493743 0 445404 3LVBQ 123 123 394000290 2297605 318303 144574 280196405 822331990 13556 0 138493324 1041093
COL 435666 1057066 137384 492034 492034 0 347001 3LVBQ 122 122 386683762 2403142 344685 164618 280238462 797286410 16331 0 135386995 1011727
COL 435666 1057066 137384 492224 492224 0 319953 3LVBQ 122 122 385177519 2467498 358301 175264 281041032 796834916 18727 0 135308703 982174
COL 435666 1057066 137384 492454 492454 0 332132 3LVBQ 122 122 386243089 2438092 354534 174757 279637031 798119527 17635 0 135215726 990048
COL 435666 1057066 137384 492450 492450 0 391936 3LVBQ 120 120 387760745 2330844 303877 142361 273417009 798103708 12563 0 136516916 983590
COL 435666 1057066 137384 492588 492588 0 346427 3LVBQ 121 121 386181192 2426009 334471 162576 277862484 798548705 15251 0 135678547 984185
COL 435666 1057066 137384 492609 492609 0 315589 3LVBQ 123 123 385607384 2496341 360512 174931 281284217 799434521 18392 0 135552564 982394
COL 435666 1057066 137384 493151 493151 0 448926 3LVBQ 123 123 395159999 2270294 312790 144328 279330326 819139034 14462 0 138743253 1048088
COL 435666 1057066 137384 491840 491840 0 375594 3LVBQ 123 123 389167380 2356420 339945 163935 280631451 804728609 14779 0 136291994 1015969
COL 435666 1057066 137384 645693 645693 0 194607 4LVBQ 149 149 495388032 2973499 359116 158105 339412979 1012127125 18610 0 171509990 1087723
COL 435666 1057066 137384 648251 648251 0 207925 4LVBQ 150 150 498320760 2897731 334706 150970 339213796 1019510856 15763 0 172520949 1096047
COL 435666 1057066 137384 646302 646302 0 232607 4LVBQ 148 148 496368754 2748350 302248 137117 333232799 1012998678 13524 0 172401620 1087151
COL 435666 1057066 137384 655167 655167 0 199447 4LVBQ 150 150 502608620 2989265 340020 147565 338127084 1025498295 17094 0 173732241 1094524
COL 435666 1057066 137384 645741 645741 0 283473 4LVBQ 148 148 499986944 2678483 289305 131015 334778795 1023519138 12367 0 173414928 1119281
COL 435666 1057066 137384 652718 652718 0 239552 4LVBQ 150 150 502958624 2818237 328910 134823 337751025 1033669043 14872 0 174684453 1127613
COL 435666 1057066 137384 656292 656292 0 220441 4LVBQ 153 153 506193799 2930855 353882 162232 339172964 1018456187 20586 0 174705304 1110781
COL 435666 1057066 137384 650307 650307 0 200018 4LVBQ 149 149 499722682 2944240 339371 149144 338456193 1024798181 16664 0 173510629 1100340
COL 435666 1057066 137384 655256 655256 0 267289 4LVBQ 150 150 506180621 2885517 310301 131941 337379644 1039266703 16719 0 175760664 1103315
COL 435666 1057066 137384 649889 649889 0 264241 4LVBQ 150 150 502794747 2821891 311545 141250 337261229 1030452777 15857 0 173689172 1112003
COL 435666 1057066 137384 485175 485175 0 450319 5LVBQ 136 136 451609812 2293302 329076 141570 300868996 906179519 18072 0 152293424 1062928
COL 435666 1057066 137384 484078 484078 0 492889 5LVBQ 135 135 452413511 2109122 286741 122732 297977432 913770018 12101 0 152955878 1099362
COL 435666 1057066 137384 484460 484460 0 522544 5LVBQ 137 137 453009708 2242397 311587 133935 303314759 918693833 16347 0 153902913 1071353
COL 435666 1057066 137384 483920 483920 0 505103 5LVBQ 138 138 452553555 2133224 326117 150078 312533271 926301982 13438 0 154286905 1124112
COL 435666 1057066 137384 484121 484121 0 424316 5LVBQ 137 137 446717045 2214885 342529 161693 305770984 909771496 14934 0 152176108 1101039
COL 435666 1057066 137384 484788 484788 0 534648 5LVBQ 138 138 455585340 2115626 310513 139254 312408315 930826197 14178 0 155145851 1137330
COL 435666 1057066 137384 487041 487041 0 434086 5LVBQ 136 136 450232587 2221075 314563 138479 300958501 908826668 14160 0 152496765 1096275
COL 435666 1057066 137384 485474 485474 0 461685 5LVBQ 135 135 451896428 2199374 300313 132041 298690208 911160293 14604 0 152851103 1083132
COL 435666 1057066 137384 485730 485730 0 462518 5LVBQ 136 136 451121122 2248521 325803 142243 300408546 911095756 15592 0 152700235 1082831
COL 435666 1057066 137384 484281 484281 0 471486 5LVBQ 135 135 451672409 2128837 290127 121059 297635074 905753833 12020 0 152617260 1099996
COL 435666 1057066 137384 465783 465783 0 639994 6LVBQ 159 159 539052420 2239213 346835 162746 357215023 1110200521 14917 0 180579864 1195524
COL 435666 1057066 137384 466836 466836 0 636365 6LVBQ 157 157 537888712 2252401 320523 139354 351395290 1101711313 15580 0 179641870 1172164
COL 435666 1057066 137384 467122 467122 0 785549 6LVBQ 161 161 553384685 2141953 309459 139890 356784839 1118705985 13086 0 184626861 1230863
COL 435666 1057066 137384 467032 467032 0 611470 6LVBQ 156 156 537673965 2328081 330115 144061 349838728 1096694106 16962 0 179707514 1149172
COL 435666 1057066 137384 467117 467117 0 743849 6LVBQ 160 160 548846242 2250953 312376 135675 357371842 1125811965 17102 0 184017941 1186043
COL 435666 1057066 137384 465609 465609 0 678562 6LVBQ 159 159 542824881 2197228 339579 161612 357138375 1108322740 13774 0 181754893 1210887
COL 435666 1057066 137384 466447 466447 0 723818 6LVBQ 160 160 546720379 2225792 324286 151750 357113281 1114635799 15684 0 183239641 1194311
COL 435666 1057066 137384 466121 466121 0 679732 6LVBQ 159 159 543325564 2196000 308856 137680 356718562 1117121395 15073 0 181513668 1199277
COL 435666 1057066 137384 466247 466247 0 680142 6LVBQ 159 159 542953941 2193401 311878 142623 356907370 1109473412 15001 0 180794300 1188684
COL 435666 1057066 137384 466957 466957 0 584273 6LVBQ 157 157 535541543 2470534 363325 156355 355962188 1096710778 23648 0 178618978 1119572
COL 435666 1057066 137384 465819 435666 30153 8677434 1LVBQDK 93 93 312002998 4536785 514035 205823 222015209 567311577 15463 0 79142927 923245
COL 435666 1057066 137384 465678 435666 30012 5321824 1LVBQDK 89 89 272812216 4371102 541733 229335 208887563 490815384 20734 0 73203613 952440
COL 435666 1057066 137384 467060 435666 31394 7794595 1LVBQDK 92 92 299658750 4596455 527119 196372 212710613 536939685 22691 0 76781934 939007
COL 435666 1057066 137384 466441 435666 30775 5749339 1LVBQDK 89 89 277308612 4347398 518813 210982 207927162 504222614 18639 0 74029182 946778
COL 435666 1057066 137384 466870 435666 31204 5018257 1LVBQDK 89 89 266610259 4546870 548105 226653 208663304 486070435 26727 0 72753345 969380
COL 435666 1057066 137384 466427 435666 30761 5932741 1LVBQDK 89 89 279929029 4333611 519873 215580 208441500 501986621 19292 0 74559672 941093
COL 435666 1057066 137384 466650 435666 30984 5747271 1LVBQDK 89 89 277110689 4384832 511938 207955 208529381 505580582 19401 0 73901183 937663
COL 435666 1057066 137384 466034 435666 30368 6203546 1LVBQDK 89 89 283524390 4415305 515844 210248 208624880 507004634 20339 0 74667880 944455
COL 435666 1057066 137384 466877 435666 31211 5761088 1LVBQDK 91 91 273294262 4668334 562106 225755 210698234 498546440 33280 0 73362550 974445
COL 435666 1057066 137384 466185 435666 30519 5983020 1LVBQDK 89 89 280597902 4369475 516726 208369 207398753 502754468 20453 0 74650456 940645
COL 435666 1057066 137384 467068 435666 31402 6668552 2LVBQDK 99 99 331136306 3425813 354424 169105 230485874 593241868 22661 0 82661354 1015957
COL 435666 1057066 137384 465705 435666 30039 4946894 2LVBQDK 98 98 312301749 3423741 393032 194897 227937395 561883484 21174 0 79730322 1016034
COL 435666 1057066 137384 466919 435666 31253 5407379 2LVBQDK 99 99 319316950 3659062 391567 185131 227782245 564825670 26732 0 80348116 1021200
COL 435666 1057066 137384 466088 435666 30422 5665946 2LVBQDK 98 98 322741047 3219699 344523 173473 226509537 575239822 16690 0 81070332 1012869
COL 435666 1057066 137384 467076 435666 31410 6392298 2LVBQDK 98 98 332563462 3337887 351700 163635 226314791 585396239 19615 0 82191693 1014093
COL 435666 1057066 137384 467204 435666 31538 6424496 2LVBQDK 100 100 328598839 3351026 363617 184598 229863765 582999219 17354 0 81692180 1018024
COL 435666 1057066 137384 465983 435666 30317 5886032 2LVBQDK 98 98 326466824 3232368 342280 173171 226058978 573916822 16892 0 81311045 1019566
COL 435666 1057066 137384 467391 435666 31725 5826787 2LVBQDK 98 98 325025980 3283128 354411 181375 226958067 573771273 17021 0 81251450 1026626
COL 435666 1057066 137384 465986 435666 30320 6188828 2LVBQDK 98 98 330652650 3093235 326328 162782 227117258 579540601 16911 0 82258821 1020635
COL 435666 1057066 137384 465793 435666 30127 5125543 2LVBQDK 98 98 316314171 3291397 373827 190796 227798200 566559469 17275 0 80152284 1024650
COL 435666 1057066 137384 493411 452626 40785 348487 3LVBQDK 103 103 309344483 3436343 365285 171705 237389506 592898115 23234 0 77873477 1177981
COL 435666 1057066 137384 492387 452140 40247 364488 3LVBQDK 103 103 310473456 3239863 358238 178860 240289892 595701201 18013 0 77915763 1207107
COL 435666 1057066 137384 493096 452193 40903 418967 3LVBQDK 105 105 312030228 3199354 363086 187225 245199210 604816509 16272 0 78665809 1281607
COL 435666 1057066 137384 491765 451941 39824 355024 3LVBQDK 104 104 309908777 3335528 384652 195119 245616000 595508305 20682 0 77696184 1233115
COL 435666 1057066 137384 493174 452530 40644 346042 3LVBQDK 105 105 310397900 3452274 396703 195162 244895920 602769712 25559 0 78367341 1218543
COL 435666 1057066 137384 493319 452543 40776 376686 3LVBQDK 102 102 309605049 3449620 360288 165663 235810866 595361990 22987 0 78112430 1198074
COL 435666 1057066 137384 492391 452115 40276 353982 3LVBQDK 105 105 310356228 3330335 392034 190836 245141065 604316071 21844 0 78514772 1252117
COL 435666 1057066 137384 492385 452485 39900 348724 3LVBQDK 105 105 310106301 3360766 385258 194797 244908549 602274967 20585 0 78550542 1248727
COL 435666 1057066 137384 493413 452596 40817 429482 3LVBQDK 103 103 311397713 3147920 345131 162642 238728894 595406988 16742 0 77929547 1274193
COL 435666 1057066 137384 492503 452419 40084 426145 3LVBQDK 103 103 310893314 3243929 338099 159250 237474103 596299069 18776 0 77914882 1245225
COL 435666 1057066 137384 647234 581499 65735 196112 4LVBQDK 127 127 402124374 4678305 429808 187271 287438798 759203354 35070 0 101540275 1225671
COL 435666 1057066 137384 651326 585071 66255 218903 4LVBQDK 126 126 407379334 4229308 352812 164347 283128143 765051471 18626 0 102237283 1256604
COL 435666 1057066 137384 652680 586298 66382 248575 4LVBQDK 126 126 407331777 4321709 359847 156485 284706970 770503624 22886 0 103099893 1245130
COL 435666 1057066 137384 654352 587926 66426 225838 4LVBQDK 128 128 406205492 4151618 387503 169608 289686416 770640695 18808 0 102673233 1304494
COL 435666 1057066 137384 649380 582956 66424 202946 4LVBQDK 127 127 404691196 4415956 375333 177935 285626065 764721772 19875 0 101932157 1227142
COL 435666 1057066 137384 658524 591180 67344 224719 4LVBQDK 127 127 409089977 4290576 370134 162868 288954330 775268007 22823 0 103571482 1277225
COL 435666 1057066 137384 651392 585465 65927 256714 4LVBQDK 127 127 404759363 4099081 364772 170103 287679549 763854736 17758 0 102061178 1304005
COL 435666 1057066 137384 657149 590187 66962 228103 4LVBQDK 127 127 408082400 4452772 372433 159744 287521770 774020109 24138 0 103348431 1241572
COL 435666 1057066 137384 655243 588784 66459 253068 4LVBQDK 128 128 407094409 4178578 367884 169881 290204981 774029570 20194 0 103052181 1277608
COL 435666 1057066 137384 649153 584076 65077 229372 4LVBQDK 124 124 405697622 4068200 327743 152947 282257050 770033760 15093 0 102881283 1247020
COL 435666 1057066 137384 483999 446967 37032 440792 5LVBQDK 115 115 358920358 3314219 351491 174478 263660367 676947758 19368 0 82373714 1311203
COL 435666 1057066 137384 483873 447040 36833 410540 5LVBQDK 116 116 358433485 3393309 391534 185544 264356975 672060324 24947 0 82716220 1289829
COL 435666 1057066 137384 485227 447607 37620 481956 5LVBQDK 115 115 360105483 3344601 359190 169797 264038948 681317161 23722 0 82882422 1323975
COL 435666 1057066 137384 485344 447869 37475 436146 5LVBQDK 116 116 359644494 3343351 392298 188075 263953630 671418375 23329 0 82813489 1296442
COL 435666 1057066 137384 486475 448685 37790 537417 5LVBQDK 115 115 362182113 3127512 325054 152777 263573673 684063662 16360 0 83048173 1350141
COL 435666 1057066 137384 485747 447590 38157 452638 5LVBQDK 116 116 360184525 3289352 369913 182520 263886785 672620148 18693 0 82820173 1320681
COL 435666 1057066 137384 485254 447320 37934 532056 5LVBQDK 116 116 361435751 3243942 351235 174449 263951336 678877029 21212 0 83021548 1314660
COL 435666 1057066 137384 487135 448647 38488 414473 5LVBQDK 115 115 359579969 3346622 358853 170814 263957091 677812320 21911 0 83072081 1323546
COL 435666 1057066 137384 485098 447209 37889 493620 5LVBQDK 113 113 359380244 3330101 345702 155670 264409807 682641561 24508 0 82383596 1307541
COL 435666 1057066 137384 486465 448406 38059 422376 5LVBQDK 114 114 359147852 3270866 348876 166488 263751833 683006301 19320 0 83023571 1349129
COL 435666 1057066 137384 466953 435695 31258 535842 6LVBQDK 131 131 422469531 3972077 436069 202246 306054323 795827284 37588 0 87107622 1368996
COL 435666 1057066 137384 467027 435699 31328 570251 6LVBQDK 131 131 423516414 3973040 421387 195799 305988297 804526707 36644 0 87854518 1374327
COL 435666 1057066 137384 466651 435692 30959 622784 6LVBQDK 133 133 425385378 3563939 380334 182796 304881943 796972358 27074 0 87977462 1434099
COL 435666 1057066 137384 466744 435690 31054 642268 6LVBQDK 132 132 426263179 3428987 370654 171151 304801383 804439417 21390 0 88227739 1464722
COL 435666 1057066 137384 465824 435702 30122 637430 6LVBQDK 134 134 425971099 3483309 399658 190602 304778834 794505043 26052 0 87729992 1435586
COL 435666 1057066 137384 465654 435692 29962 626148 6LVBQDK 134 134 425370179 3497346 394278 192697 304739820 794337099 22504 0 87521794 1446353
COL 435666 1057066 137384 465854 435691 30163 628698 6LVBQDK 133 133 425119837 3467757 388334 185168 304723575 798950371 20897 0 88205340 1440466
COL 435666 1057066 137384 466947 435696 31251 713053 6LVBQDK 132 132 426833842 3358181 359232 162591 304766525 810276172 19781 0 88389999 1467699
COL 435666 1057066 137384 466724 435688 31036 597060 6LVBQDK 133 133 424958559 3632598 389059 186251 304801808 797152988 26221 0 88127748 1436355
COL 435666 1057066 137384 467013 435684 31329 616834 6LVBQDK 132 132 424774816 3456045 376866 176632 304791755 799614749 21851 0 87450150 1427593
COL 435666 1057066 137384 466073 466073 0 0 BINH 158 158 492851730 1788821 288344 127695 364176378 999895319 11259 0 165219995 2174236
COL 435666 1057066 137384 467291 467291 0 0 BINH 162 162 502586683 1899753 312803 141583 363435620 1007727982 14616 0 167631592 2212149
COL 435666 1057066 137384 467030 467030 0 0 BINH 162 162 503165861 1939922 328446 138333 365466071 1006684051 14155 0 167428346 2216637
COL 435666 1057066 137384 466065 466065 0 0 BINH 158 158 492120376 1776273 285864 119836 361018140 1003083895 11475 0 165315763 2177291
COL 435666 1057066 137384 465892 465892 0 0 BINH 159 159 494852560 1838638 296897 135060 364277503 1008285681 11818 0 166142085 2204304
COL 435666 1057066 137384 465916 465916 0 0 BINH 162 162 500272844 1895372 319848 144402 365668933 1002763810 13480 0 167122137 2208484
COL 435666 1057066 137384 465824 465824 0 0 BINH 164 164 503805392 1979614 348069 150228 373853857 1017099186 16043 0 168696435 2251885
COL 435666 1057066 137384 466573 466573 0 0 BINH 164 164 509792990 2037945 345668 152076 375389808 1033944270 17382 0 170949125 2278042
COL 435666 1057066 137384 466929 466929 0 0 BINH 161 161 500039498 1899859 316152 134823 365795315 1008644179 14121 0 167480933 2222746
COL 435666 1057066 137384 465714 465714 0 0 BINH 165 165 506809103 1996508 347232 158254 375294393 1026918088 19936 0 169710789 2266458
COL 435666 1057066 137384 435666 435666 30404 0 FIBH 233 233 720274338 5395537 514292 212578 545323522 1068696441 38816 0 148942763 4005565
COL 435666 1057066 137384 435666 435666 30880 0 FIBH 245 245 738268537 5813792 610936 264234 573716261 1104284350 47495 0 151948359 4156317
COL 435666 1057066 137384 435666 435666 31301 0 FIBH 233 233 717784632 5195964 524857 231337 544019842 1067014105 36734 0 148647802 4005232
COL 435666 1057066 137384 435666 435666 31235 0 FIBH 241 241 733371900 5696563 600472 260295 565021732 1095941853 49570 0 151297615 4130444
COL 435666 1057066 137384 435666 435666 31392 0 FIBH 236 236 729256007 5489816 549714 233631 553455764 1090261696 43288 0 150417640 3990832
COL 435666 1057066 137384 435666 435666 31664 0 FIBH 237 237 728544210 5629802 568204 251053 554382494 1086058475 43827 0 149986122 3973301
COL 435666 1057066 137384 435666 435666 31005 0 FIBH 244 244 736597502 6057671 615925 273476 569192196 1096846036 50976 0 151085883 4132868
COL 435666 1057066 137384 435666 435666 31188 0 FIBH 256 256 750948500 6602048 681459 299700 597120286 1120905899 74555 0 153524719 4187297
COL 435666 1057066 137384 435666 435666 30024 0 FIBH 239 239 730534376 5413475 585739 261508 565419315 1094590576 37565 0 150364914 4075937
COL 435666 1057066 137384 435666 435666 30023 0 FIBH 238 238 724552814 5602172 573424 256948 560712535 1088980262 39021 0 149992679 4103017
FLA 1070376 2712798 214013 1172041 1172041 0 6227386 1LVBQ 302 302 768401415 12187930 1672570 736258 703746217 1579912180 109697 0 284826562 2758285
FLA 1070376 2712798 214013 1172325 1172325 0 5928469 1LVBQ 310 310 760669261 12051266 1674143 738931 711333600 1569516246 110572 0 283581176 2743888
FLA 1070376 2712798 214013 1172301 1172301 0 5721999 1LVBQ 302 302 760603922 12052108 1665904 746073 698850154 1574602439 113798 0 283859363 2760283
FLA 1070376 2712798 214013 1172453 1172453 0 5963096 1LVBQ 302 302 764627932 12146018 1652285 730422 694495781 1581417363 111025 0 284793924 2754518
FLA 1070376 2712798 214013 1172167 1172167 0 8695756 1LVBQ 308 309 803650354 12686408 1654455 725672 704658789 1645777795 95268 0 290949078 2730924
FLA 1070376 2712798 214013 1172165 1172165 0 6211368 1LVBQ 303 303 769706469 12212049 1673326 737418 699387909 1582468124 110894 0 285167358 2779002
FLA 1070376 2712798 214013 1172593 1172593 0 9457468 1LVBQ 307 307 811644076 12859804 1655325 728541 701320736 1645112526 85187 0 291069190 2719770
FLA 1070376 2712798 214013 1172457 1172457 0 10509472 1LVBQ 303 303 836969342 13188177 1603816 630051 698066884 1698358046 92153 0 296895561 2670456
FLA 1070376 2712798 214013 1172171 1172171 0 10102370 1LVBQ 310 310 826785539 12950714 1673189 726382 715223239 1675974728 87087 0 293565182 2706640
FLA 1070376 2712798 214013 1172257 1172257 0 8424091 1LVBQ 309 309 800336811 12664165 1688673 733128 707625195 1637949745 104888 0 290886727 2764691
FLA 1070376 2712798 214013 1172209 1172209 0 8911538 2LVBQ 339 339 1161174943 8436997 764200 354016 757645234 2388540432 46376 0 452583464 2303372
FLA 1070376 2712798 214013 1171867 1171867 0 10222560 2LVBQ 363 363 1224113334 8197355 826284 434572 811903272 2508526466 43779 0 477999827 2426989
FLA 1070376 2712798 214013 1172297 1172297 0 8345113 2LVBQ 334 335 1128975472 8477653 786026 368942 742933452 2298702628 47576 0 438843213 2316496
FLA 1070376 2712798 214013 1171444 1171444 0 10372078 2LVBQ 364 364 1231134898 8173267 824607 431546 816677057 2530853810 41626 0 481517752 2422701
FLA 1070376 2712798 214013 1172227 1172227 0 11073313 2LVBQ 371 371 1267007999 8038564 799965 427363 826152727 2596174792 39205 0 496330228 2421432
FLA 1070376 2712798 214013 1172432 1172432 0 9967532 2LVBQ 352 352 1210546852 8294789 750453 353712 779547182 2475948941 44897 0 473193553 2328367
FLA 1070376 2712798 214013 1172254 1172254 0 6374912 2LVBQ 319 319 1028218444 9038397 927353 458411 720831676 2116175432 68248 0 399582652 2338624
FLA 1070376 2712798 214013 1172385 1172385 0 6138629 2LVBQ 319 319 1018812461 9112661 930212 467330 721446286 2097984028 71781 0 396689034 2347095
FLA 1070376 2712798 214013 1172325 1172325 0 7753576 2LVBQ 330 330 1102532012 8651069 823741 393968 738038601 2270947156 54614 0 429589373 2315284
FLA 1070376 2712798 214013 1172527 1172527 0 6730218 2LVBQ 317 317 1045638876 8882343 858337 424053 708012327 2139944228 54912 0 406933552 2310584
FLA 1070376 2712798 214013 1261824 1261824 0 481053 3LVBQ 305 305 961344335 6774747 899984 427178 681340631 1950224850 68582 0 337275058 2299239
FLA 1070376 2712798 214013 1262272 1262272 0 530539 3LVBQ 308 308 961059521 6588398 894587 428110 692870661 1960609557 60951 0 337165183 2361895
FLA 1070376 2712798 214013 1261778 1261778 0 577077 3LVBQ 309 309 964283888 6545675 877089 435826 696026188 1965285034 58169 0 338393128 2383700
FLA 1070376 2712798 214013 1261683 1261683 0 646799 3LVBQ 300 300 968808011 6082060 747904 345681 675102120 1972478274 42475 0 339438320 2359361
FLA 1070376 2712798 214013 1261389 1261389 0 520368 3LVBQ 304 304 963145487 6578161 873599 414874 682147574 1960275106 61077 0 337080156 2330321
FLA 1070376 2712798 214013 1262390 1262390 0 739380 3LVBQ 309 309 975089158 5906895 783331 399966 694798303 1991126260 38142 0 341581086 2519482
FLA 1070376 2712798 214013 1260906 1260906 0 533459 3LVBQ 306 306 963650307 6574262 879007 418807 683478442 1948483663 57604 0 336629992 2334964
FLA 1070376 2712798 214013 1262329 1262329 0 698868 3LVBQ 308 308 973198298 6031894 803722 411705 691566185 1977690967 41853 0 340762431 2481947
FLA 1070376 2712798 214013 1262520 1262520 0 622283 3LVBQ 309 309 967272454 6416068 877207 440855 698980295 1977831365 59673 0 339619084 2424081
FLA 1070376 2712798 214013 1262810 1262810 0 698440 3LVBQ 301 301 972574822 6046227 736959 339895 674905933 1981141045 42754 0 340594484 2387564
FLA 1070376 2712798 214013 1814049 1814049 0 273805 4LVBQ 408 408 1358628039 9049144 946019 439517 905304318 2743981483 70381 0 469829488 2806745
FLA 1070376 2712798 214013 1821928 1821928 0 272762 4LVBQ 406 406 1361533765 8844807 863232 377615 898454045 2747071791 59925 0 471840790 2739726
FLA 1070376 2712798 214013 1820354 1820354 0 322180 4LVBQ 412 412 1368462232 8858833 964813 428931 916354914 2761553229 73470 0 474710578 2910751
FLA 1070376 2712798 214013 1818317 1818317 0 305765 4LVBQ 401 401 1362759729 8463515 794767 347973 894875144 2761395719 49722 0 471537041 2766175
FLA 1070376 2712798 214013 1817759 1817759 0 285822 4LVBQ 409 409 1360351467 9100426 927118 440112 912703054 2762859066 68923 0 471975748 2835971
FLA 1070376 2712798 214013 1808714 1808714 0 363441 4LVBQ 399 399 1360235953 8117765 749486 325531 889281963 2747885777 48075 0 470349388 2792741
FLA 1070376 2712798 214013 1818134 1818134 0 277541 4LVBQ 411 411 1360935645 8980658 940337 437320 917644889 2760947672 67404 0 471587121 2829313
FLA 1070376 2712798 214013 1830582 1830582 0 357908 4LVBQ 412 412 1379151618 8268927 797358 399159 912385753 2776644885 42946 0 476796827 2950997
FLA 1070376 2712798 214013 1817195 1817195 0 283992 4LVBQ 402 402 1360955031 8711865 831912 368352 892082869 2761480772 52977 0 472335929 2768054
FLA 1070376 2712798 214013 1814399 1814399 0 277013 4LVBQ 409 409 1357698065 9011644 955843 446228 913086688 2753445204 66919 0 470466824 2818919
FLA 1070376 2712798 214013 1235066 1235066 0 725344 5LVBQ 331 331 1095830672 5640179 742192 340586 745282355 2219881518 42828 0 371931521 2526801
FLA 1070376 2712798 214013 1233632 1233632 0 698809 5LVBQ 337 337 1092002840 5996110 871918 443471 757505081 2209487718 59835 0 370324080 2519519
FLA 1070376 2712798 214013 1233916 1233916 0 606712 5LVBQ 327 327 1085023216 5872066 790446 352547 730435552 2196047242 50947 0 368666834 2420454
FLA 1070376 2712798 214013 1233849 1233849 0 537836 5LVBQ 332 332 1082526508 6314767 908539 438368 741992209 2184371815 72406 0 367970463 2383995
FLA 1070376 2712798 214013 1235113 1235113 0 516322 5LVBQ 331 331 1081477400 6308802 895284 418148 742037150 2190049265 68987 0 367467347 2391027
FLA 1070376 2712798 214013 1236735 1236735 0 801723 5LVBQ 331 331 1101942802 5502205 713157 330743 738040921 2231328333 42106 0 374193042 2540215
FLA 1070376 2712798 214013 1236176 1236176 0 611351 5LVBQ 331 331 1088741600 6067938 868964 419379 741072713 2195996823 55439 0 369402411 2462604
FLA 1070376 2712798 214013 1239509 1239509 0 627394 5LVBQ 334 334 1090001353 6045740 871283 423145 745624005 2200844004 59961 0 370695864 2481841
FLA 1070376 2712798 214013 1238645 1238645 0 764047 5LVBQ 337 337 1099817902 5644148 812363 408310 760531176 2228299386 41933 0 373787539 2612211
FLA 1070376 2712798 214013 1235471 1235471 0 616988 5LVBQ 336 336 1089083466 6308335 947074 459855 759985442 2210275368 79426 0 370356010 2447887
FLA 1070376 2712798 214013 1172421 1172421 0 978105 6LVBQ 379 379 1285518179 6429948 939397 461784 852871920 2606680703 71697 0 429254780 2482524
FLA 1070376 2712798 214013 1172437 1172437 0 946940 6LVBQ 376 376 1285021012 6236139 875134 421111 840103672 2604699354 60290 0 428313035 2574877
FLA 1070376 2712798 214013 1172398 1172398 0 1079726 6LVBQ 375 375 1294431974 5897508 769905 352648 834155995 2630214010 45881 0 431793648 2608412
FLA 1070376 2712798 214013 1172818 1172818 0 893324 6LVBQ 374 374 1279739208 6160541 835736 378808 838059904 2602822617 54370 0 427203695 2520722
FLA 1070376 2712798 214013 1172740 1172740 0 965601 6LVBQ 383 383 1287205326 6533819 941556 463109 857191759 2614332720 76772 0 429274419 2475370
FLA 1070376 2712798 214013 1173015 1173015 0 992592 6LVBQ 380 380 1286561837 6283045 873013 429225 846303383 2608149559 57027 0 428971143 2538608
FLA 1070376 2712798 214013 1172225 1172225 0 1338126 6LVBQ 389 389 1312682052 5483981 778933 399989 865998106 2659383272 37667 0 438316082 2818994
FLA 1070376 2712798 214013 1173380 1173380 0 1177738 6LVBQ 389 389 1302867678 5897830 840838 425159 868594654 2641609325 48879 0 435266758 2662115
FLA 1070376 2712798 214013 1172652 1172652 0 899552 6LVBQ 374 374 1279093902 6190093 861172 403780 837187120 2608876978 57010 0 427497995 2520396
FLA 1070376 2712798 214013 1172744 1172744 0 909504 6LVBQ 375 375 1281171359 6145686 837255 380206 839604189 2609423921 55207 0 427413632 2504726
FLA 1070376 2712798 214013 1171966 1070376 101590 6481009 1LVBQDK 220 220 588672479 11060846 1236562 572014 521079235 1126325586 80049 0 172278234 2522224
FLA 1070376 2712798 214013 1172555 1070376 102179 5318168 1LVBQDK 216 216 575026064 11083371 1231361 552569 501087999 1087462726 87700 0 169497893 2493551
FLA 1070376 2712798 214013 1172708 1070376 102332 5889443 1LVBQDK 217 217 578816718 10847981 1212911 552341 506531803 1105973338 78103 0 170539546 2475094
FLA 1070376 2712798 214013 1172415 1070376 102039 5616118 1LVBQDK 217 217 573868239 11259450 1246285 562307 503172194 1091679281 99810 0 169751326 2501093
FLA 1070376 2712798 214013 1172788 1070376 102412 8209127 1LVBQDK 224 224 613924073 10943306 1237301 577300 521709646 1148911713 77392 0 175182367 2526319
FLA 1070376 2712798 214013 1172852 1070376 102476 8270320 1LVBQDK 224 224 614391238 11073196 1253729 588885 520260722 1149450417 78788 0 175437937 2534427
FLA 1070376 2712798 214013 1172439 1070376 102063 5972934 1LVBQDK 213 213 583540938 10879608 1171355 519310 498645953 1115399530 72864 0 170912065 2445903
FLA 1070376 2712798 214013 1172348 1070376 101972 6308362 1LVBQDK 219 219 586580666 10894535 1216428 557641 511521067 1115878498 77245 0 171470417 2500249
